,主_数值攻击力,主_百分比攻击力,主_元素伤害,主_暴击率,主_暴击伤害,副_数值攻击力,副_百分比攻击力,副_暴击率,副_暴击伤害,主_百分比攻击力_次数,主_元素伤害_次数,主_暴击率_次数,主_暴击伤害_次数,副_数值攻击力_次数,副_百分比攻击力_次数,副_暴击率_次数,副_暴击伤害_次数,总_数值攻击力,总_百分比攻击力,总_元素伤害,总_暴击率,总_暴击伤害,总_额外增伤,期望伤害,总攻击力倍数,暴击率推导的总攻击力倍数
321,311,1.3980000000000001,0.0,0.0,0.0,85.0,0.25,0.759,0.528,3.0,0.0,0.0,0.0,5.0,5.0,23.0,8.0,396.0,1.6480000000000001,0.0,1.12,1.188,0.42000000000000004,7976.6848255999985,3.130926829268293,2.3809714285714287
1459,311,1.3980000000000001,0.0,0.0,0.0,187.0,0.30000000000000004,0.264,1.056,3.0,0.0,0.0,0.0,11.0,6.0,8.0,16.0,498.0,1.6980000000000002,0.0,0.625,1.716,0.42000000000000004,7976.453962,3.3053170731707318,2.166
4253,311,0.932,0.0,0.311,0.0,170.0,0.8500000000000001,0.198,0.528,2.0,0.0,1.0,0.0,10.0,17.0,6.0,8.0,481.0,1.782,0.0,0.8700000000000001,1.188,0.42000000000000004,7976.396699648001,3.368585365853659,2.195963218390805
17819,311,0.466,0.466,0.0,0.622,374.0,0.25,0.165,0.66,1.0,1.0,0.0,1.0,22.0,5.0,5.0,10.0,685.0,0.716,0.466,0.526,1.942,0.886,7976.278447973441,2.5513658536585364,2.244386920152091
17892,311,0.466,0.466,0.0,0.622,408.0,0.35000000000000003,0.231,0.264,1.0,1.0,0.0,1.0,24.0,7.0,7.0,4.0,719.0,0.8160000000000001,0.466,0.5920000000000001,1.546,0.886,7976.011090122241,2.692829268292683,2.183623783783784
1205,311,1.3980000000000001,0.0,0.0,0.0,153.0,0.55,0.396,0.5940000000000001,3.0,0.0,0.0,0.0,9.0,11.0,12.0,9.0,464.0,1.9480000000000002,0.0,0.757,1.254,0.42000000000000004,7975.5317544736,3.5138536585365854,2.154603011889036
11478,311,0.932,0.466,0.0,0.0,374.0,0.2,0.198,0.66,2.0,1.0,0.0,0.0,22.0,4.0,6.0,10.0,685.0,1.1320000000000001,0.466,0.5589999999999999,1.32,0.886,7975.288841443199,2.9673658536585363,2.2092506618962435
7193,311,0.932,0.0,0.0,0.622,170.0,0.6000000000000001,0.198,0.8580000000000001,2.0,0.0,0.0,1.0,10.0,12.0,6.0,13.0,481.0,1.532,0.0,0.5589999999999999,2.14,0.42000000000000004,7975.236769807999,3.118585365853659,2.2092506618962435
401,311,1.3980000000000001,0.0,0.0,0.0,85.0,0.45,0.6930000000000001,0.396,3.0,0.0,0.0,0.0,5.0,9.0,21.0,6.0,396.0,1.848,0.0,1.054,1.056,0.42000000000000004,7974.260147199999,3.330926829268292,2.3231426185958255
5028,311,0.932,0.0,0.311,0.0,272.0,0.15000000000000002,0.33,0.792,2.0,0.0,1.0,0.0,16.0,3.0,10.0,12.0,583.0,1.082,0.0,1.002,1.452,0.42000000000000004,7974.249241599999,2.7929756097560974,2.2815230339321357
7154,311,0.932,0.0,0.0,0.622,170.0,0.45,0.198,1.056,2.0,0.0,0.0,1.0,10.0,9.0,6.0,16.0,481.0,1.3820000000000001,0.0,0.5589999999999999,2.338,0.42000000000000004,7974.223701593599,2.968585365853658,2.2092506618962435
1570,311,1.3980000000000001,0.0,0.0,0.0,204.0,0.15000000000000002,0.561,0.5940000000000001,3.0,0.0,0.0,0.0,12.0,3.0,17.0,9.0,515.0,1.548,0.0,0.9220000000000002,1.254,0.42000000000000004,7973.995487145601,3.176048780487805,2.225735010845987
1030,311,1.3980000000000001,0.0,0.0,0.0,136.0,0.55,0.495,0.462,3.0,0.0,0.0,0.0,8.0,11.0,15.0,7.0,447.0,1.9480000000000002,0.0,0.8560000000000001,1.1219999999999999,0.42000000000000004,7973.8438649984,3.4931219512195124,2.1889704672897197
3819,311,0.932,0.0,0.311,0.0,136.0,0.75,0.363,0.462,2.0,0.0,1.0,0.0,8.0,15.0,11.0,7.0,447.0,1.682,0.0,1.035,1.1219999999999999,0.42000000000000004,7973.756217599999,3.227121951219512,2.3074995169082126
831,311,1.3980000000000001,0.0,0.0,0.0,119.0,0.55,0.165,1.1880000000000002,3.0,0.0,0.0,0.0,7.0,11.0,5.0,18.0,430.0,1.9480000000000002,0.0,0.526,1.848,0.42000000000000004,7973.485442457601,3.472390243902439,2.244386920152091
1201,311,1.3980000000000001,0.0,0.0,0.0,153.0,0.55,0.264,0.8580000000000001,3.0,0.0,0.0,0.0,9.0,11.0,8.0,13.0,464.0,1.9480000000000002,0.0,0.625,1.518,0.42000000000000004,7973.371426,3.5138536585365854,2.166
4830,311,0.932,0.0,0.311,0.0,238.0,0.35000000000000003,0.33,0.66,2.0,0.0,1.0,0.0,14.0,7.0,10.0,10.0,549.0,1.282,0.0,1.002,1.32,0.42000000000000004,7973.238656,2.9515121951219507,2.2815230339321357
8056,311,0.932,0.0,0.0,0.622,272.0,0.30000000000000004,0.462,0.33,2.0,0.0,0.0,1.0,16.0,6.0,14.0,5.0,583.0,1.2320000000000002,0.0,0.823,1.6119999999999999,0.42000000000000004,7973.055178140799,2.9429756097560977,2.1744107897934386
1187,311,1.3980000000000001,0.0,0.0,0.0,153.0,0.5,0.231,0.99,3.0,0.0,0.0,0.0,9.0,10.0,7.0,15.0,464.0,1.8980000000000001,0.0,0.5920000000000001,1.65,0.42000000000000004,7973.049580160001,3.4638536585365856,2.183623783783784
14091,311,0.466,0.466,0.311,0.0,255.0,0.2,0.495,0.528,1.0,1.0,1.0,0.0,15.0,4.0,15.0,8.0,566.0,0.666,0.466,1.167,1.188,0.886,7973.0245641599995,2.356243902439024,2.425082502142245
5061,311,0.932,0.0,0.311,0.0,272.0,0.30000000000000004,0.132,0.99,2.0,0.0,1.0,0.0,16.0,6.0,4.0,15.0,583.0,1.2320000000000002,0.0,0.804,1.65,0.42000000000000004,7972.79474128,2.9429756097560977,2.167353631840796
7731,311,0.932,0.0,0.0,0.622,221.0,0.65,0.363,0.264,2.0,0.0,0.0,1.0,13.0,13.0,11.0,4.0,532.0,1.582,0.0,0.724,1.546,0.42000000000000004,7972.653799123199,3.2307804878048776,2.1502037569060777
7266,311,0.932,0.0,0.0,0.622,187.0,0.15000000000000002,0.759,0.264,2.0,0.0,0.0,1.0,11.0,3.0,23.0,4.0,498.0,1.082,0.0,1.12,1.546,0.42000000000000004,7972.6482768,2.6893170731707317,2.3809714285714287
4949,311,0.932,0.0,0.311,0.0,255.0,0.30000000000000004,0.29700000000000004,0.726,2.0,0.0,1.0,0.0,15.0,6.0,9.0,11.0,566.0,1.2320000000000002,0.0,0.9690000000000001,1.386,0.42000000000000004,7972.549944867201,2.9222439024390248,2.257193725490196
11440,311,0.932,0.466,0.0,0.0,357.0,0.2,0.396,0.33,2.0,1.0,0.0,0.0,21.0,4.0,12.0,5.0,668.0,1.1320000000000001,0.466,0.757,0.9900000000000001,0.886,7972.202613675199,2.9466341463414634,2.154603011889036
12635,311,0.466,0.466,0.311,0.0,119.0,0.6000000000000001,0.5940000000000001,0.33,1.0,1.0,1.0,0.0,7.0,12.0,18.0,5.0,430.0,1.066,0.466,1.266,0.9900000000000001,0.886,7972.119736800001,2.590390243902439,2.524635955766193
7239,311,0.932,0.0,0.0,0.622,170.0,0.8500000000000001,0.231,0.462,2.0,0.0,0.0,1.0,10.0,17.0,7.0,7.0,481.0,1.782,0.0,0.5920000000000001,1.744,0.42000000000000004,7972.035012198401,3.368585365853659,2.183623783783784
858,311,1.3980000000000001,0.0,0.0,0.0,136.0,0.1,0.165,1.7160000000000002,3.0,0.0,0.0,0.0,8.0,2.0,5.0,26.0,447.0,1.4980000000000002,0.0,0.526,2.3760000000000003,0.42000000000000004,7971.8814758912,3.0431219512195122,2.244386920152091
7587,311,0.932,0.0,0.0,0.622,204.0,0.75,0.33,0.264,2.0,0.0,0.0,1.0,12.0,15.0,10.0,4.0,515.0,1.682,0.0,0.6910000000000001,1.546,0.42000000000000004,7971.630921548799,3.3100487804878047,2.1501752821997107
6874,311,0.932,0.0,0.0,0.622,153.0,0.25,0.198,1.3860000000000001,2.0,0.0,0.0,1.0,9.0,5.0,6.0,21.0,464.0,1.182,0.0,0.5589999999999999,2.668,0.42000000000000004,7971.523828329599,2.747853658536585,2.2092506618962435
940,311,1.3980000000000001,0.0,0.0,0.0,136.0,0.30000000000000004,0.165,1.452,3.0,0.0,0.0,0.0,8.0,6.0,5.0,22.0,447.0,1.6980000000000002,0.0,0.526,2.112,0.42000000000000004,7971.418409574399,3.2431219512195124,2.244386920152091
8124,311,0.932,0.0,0.0,0.622,289.0,0.15000000000000002,0.528,0.33,2.0,0.0,0.0,1.0,17.0,3.0,16.0,5.0,600.0,1.082,0.0,0.889,1.6119999999999999,0.42000000000000004,7971.413973494399,2.8137073170731703,2.2061731383577055
14624,311,0.466,0.466,0.311,0.0,357.0,0.35000000000000003,0.29700000000000004,0.33,1.0,1.0,1.0,0.0,21.0,7.0,9.0,5.0,668.0,0.8160000000000001,0.466,0.9690000000000001,0.9900000000000001,0.886,7971.116360659202,2.630634146341463,2.257193725490196
4092,311,0.932,0.0,0.311,0.0,170.0,0.2,0.462,0.8580000000000001,2.0,0.0,1.0,0.0,10.0,4.0,14.0,13.0,481.0,1.1320000000000001,0.0,1.1340000000000001,1.518,0.42000000000000004,7970.781374399998,2.718585365853658,2.3938740035273374
6733,311,0.932,0.0,0.0,0.622,136.0,0.5,0.165,1.1880000000000002,2.0,0.0,0.0,1.0,8.0,10.0,5.0,18.0,447.0,1.432,0.0,0.526,2.47,0.42000000000000004,7970.385922575999,2.977121951219512,2.244386920152091
4584,311,0.932,0.0,0.311,0.0,204.0,0.65,0.231,0.5940000000000001,2.0,0.0,1.0,0.0,12.0,13.0,7.0,9.0,515.0,1.582,0.0,0.903,1.254,0.42000000000000004,7970.3017422496,3.2100487804878046,2.214198981173865
5127,311,0.932,0.0,0.311,0.0,289.0,0.15000000000000002,0.132,1.122,2.0,0.0,1.0,0.0,17.0,3.0,4.0,17.0,600.0,1.082,0.0,0.804,1.782,0.42000000000000004,7970.300038022399,2.8137073170731703,2.167353631840796
5062,311,0.932,0.0,0.311,0.0,272.0,0.30000000000000004,0.165,0.924,2.0,0.0,1.0,0.0,16.0,6.0,5.0,14.0,583.0,1.2320000000000002,0.0,0.837,1.5839999999999999,0.42000000000000004,7970.0807150464,2.9429756097560977,2.180244778972521
11456,311,0.932,0.466,0.0,0.0,357.0,0.35000000000000003,0.231,0.462,2.0,1.0,0.0,0.0,21.0,7.0,7.0,7.0,668.0,1.282,0.466,0.5920000000000001,1.1219999999999999,0.886,7969.979786447359,3.0966341463414633,2.183623783783784
7678,311,0.932,0.0,0.0,0.622,221.0,0.4,0.264,0.792,2.0,0.0,0.0,1.0,13.0,8.0,8.0,12.0,532.0,1.332,0.0,0.625,2.0740000000000003,0.42000000000000004,7969.872261999999,2.9807804878048776,2.166
4145,311,0.932,0.0,0.311,0.0,170.0,0.35000000000000003,0.42900000000000005,0.726,2.0,0.0,1.0,0.0,10.0,7.0,13.0,11.0,481.0,1.282,0.0,1.101,1.386,0.42000000000000004,7969.6713887999995,2.8685853658536584,2.363801562216167
1561,311,1.3980000000000001,0.0,0.0,0.0,204.0,0.15000000000000002,0.264,1.1880000000000002,3.0,0.0,0.0,0.0,12.0,3.0,8.0,18.0,515.0,1.548,0.0,0.625,1.848,0.42000000000000004,7969.602036000001,3.176048780487805,2.166
4432,311,0.932,0.0,0.311,0.0,187.0,0.8,0.165,0.5940000000000001,2.0,0.0,1.0,0.0,11.0,16.0,5.0,9.0,498.0,1.7320000000000002,0.0,0.837,1.254,0.42000000000000004,7969.4535430784,3.339317073170732,2.180244778972521
8055,311,0.932,0.0,0.0,0.622,272.0,0.30000000000000004,0.42900000000000005,0.396,2.0,0.0,0.0,1.0,16.0,6.0,13.0,6.0,583.0,1.2320000000000002,0.0,0.79,1.678,0.42000000000000004,7969.436476495999,2.9429756097560977,2.162825316455696
7620,311,0.932,0.0,0.0,0.622,221.0,0.2,0.264,1.056,2.0,0.0,0.0,1.0,13.0,4.0,8.0,16.0,532.0,1.1320000000000001,0.0,0.625,2.338,0.42000000000000004,7969.381793999999,2.780780487804878,2.166
11455,311,0.932,0.466,0.0,0.0,357.0,0.35000000000000003,0.198,0.528,2.0,1.0,0.0,0.0,21.0,7.0,6.0,8.0,668.0,1.282,0.466,0.5589999999999999,1.188,0.886,7969.347637570879,3.0966341463414633,2.2092506618962435
1021,311,1.3980000000000001,0.0,0.0,0.0,136.0,0.55,0.198,1.056,3.0,0.0,0.0,0.0,8.0,11.0,6.0,16.0,447.0,1.9480000000000002,0.0,0.5589999999999999,1.716,0.42000000000000004,7969.0118042528,3.4931219512195124,2.2092506618962435
14132,311,0.466,0.466,0.311,0.0,255.0,0.35000000000000003,0.462,0.396,1.0,1.0,1.0,0.0,15.0,7.0,14.0,6.0,566.0,0.8160000000000001,0.466,1.1340000000000001,1.056,0.886,7968.9661939200005,2.5062439024390244,2.3938740035273374
1168,311,1.3980000000000001,0.0,0.0,0.0,153.0,0.4,0.561,0.462,3.0,0.0,0.0,0.0,9.0,8.0,17.0,7.0,464.0,1.798,0.0,0.9220000000000002,1.1219999999999999,0.42000000000000004,7968.8117864608,3.3638536585365855,2.225735010845987
7935,311,0.932,0.0,0.0,0.622,255.0,0.30000000000000004,0.33,0.66,2.0,0.0,0.0,1.0,15.0,6.0,10.0,10.0,566.0,1.2320000000000002,0.0,0.6910000000000001,1.942,0.42000000000000004,7968.766186057601,2.9222439024390248,2.1501752821997107
11697,311,0.466,0.466,0.311,0.0,68.0,0.5,0.6930000000000001,0.462,1.0,1.0,1.0,0.0,4.0,10.0,21.0,7.0,379.0,0.966,0.466,1.365,1.1219999999999999,0.886,7968.6454230399995,2.4281951219512194,2.6315765567765568
14511,311,0.466,0.466,0.311,0.0,323.0,0.35000000000000003,0.363,0.33,1.0,1.0,1.0,0.0,19.0,7.0,11.0,5.0,634.0,0.8160000000000001,0.466,1.035,0.9900000000000001,0.886,7968.3665968000005,2.589170731707317,2.3074995169082126
1709,311,1.3980000000000001,0.0,0.0,0.0,221.0,0.15000000000000002,0.462,0.726,3.0,0.0,0.0,0.0,13.0,3.0,14.0,11.0,532.0,1.548,0.0,0.823,1.386,0.42000000000000004,7968.312508553599,3.1967804878048782,2.1744107897934386
5041,311,0.932,0.0,0.311,0.0,272.0,0.2,0.29700000000000004,0.792,2.0,0.0,1.0,0.0,16.0,4.0,9.0,12.0,583.0,1.1320000000000001,0.0,0.9690000000000001,1.452,0.42000000000000004,7967.998721270399,2.842975609756097,2.257193725490196
3296,311,0.932,0.0,0.311,0.0,102.0,0.6000000000000001,0.462,0.5940000000000001,2.0,0.0,1.0,0.0,6.0,12.0,14.0,9.0,413.0,1.532,0.0,1.1340000000000001,1.254,0.42000000000000004,7967.2606832,3.035658536585366,2.3938740035273374
6439,311,0.932,0.0,0.0,0.622,119.0,0.35000000000000003,0.165,1.452,2.0,0.0,0.0,1.0,7.0,7.0,5.0,22.0,430.0,1.282,0.0,0.526,2.734,0.42000000000000004,7967.075322307199,2.8063902439024386,2.244386920152091
3797,311,0.932,0.0,0.311,0.0,136.0,0.65,0.396,0.528,2.0,0.0,1.0,0.0,8.0,13.0,12.0,8.0,447.0,1.582,0.0,1.068,1.188,0.42000000000000004,7966.991110399998,3.127121951219512,2.334970486891386
7204,311,0.932,0.0,0.0,0.622,170.0,0.65,0.198,0.792,2.0,0.0,0.0,1.0,10.0,13.0,6.0,12.0,481.0,1.582,0.0,0.5589999999999999,2.0740000000000003,0.42000000000000004,7966.9825844928,3.1685853658536582,2.2092506618962435
3857,311,0.932,0.0,0.311,0.0,153.0,0.15000000000000002,0.495,0.924,2.0,0.0,1.0,0.0,9.0,3.0,15.0,14.0,464.0,1.082,0.0,1.167,1.5839999999999999,0.42000000000000004,7966.887507199998,2.6478536585365853,2.425082502142245
1436,311,1.3980000000000001,0.0,0.0,0.0,187.0,0.2,0.5940000000000001,0.528,3.0,0.0,0.0,0.0,11.0,4.0,18.0,8.0,498.0,1.598,0.0,0.9550000000000001,1.188,0.42000000000000004,7966.682167247999,3.2053170731707312,2.2474115183246073
1705,311,1.3980000000000001,0.0,0.0,0.0,221.0,0.15000000000000002,0.33,0.99,3.0,0.0,0.0,0.0,13.0,3.0,10.0,15.0,532.0,1.548,0.0,0.6910000000000001,1.65,0.42000000000000004,7966.347117680001,3.1967804878048782,2.1501752821997107
7420,311,0.932,0.0,0.0,0.622,187.0,0.8,0.264,0.396,2.0,0.0,0.0,1.0,11.0,16.0,8.0,6.0,498.0,1.7320000000000002,0.0,0.625,1.678,0.42000000000000004,7966.156264,3.339317073170732,2.166
7570,311,0.932,0.0,0.0,0.622,204.0,0.65,0.264,0.528,2.0,0.0,0.0,1.0,12.0,13.0,8.0,8.0,515.0,1.582,0.0,0.625,1.8099999999999998,0.42000000000000004,7966.145329999998,3.2100487804878046,2.166
4859,311,0.932,0.0,0.311,0.0,238.0,0.5,0.198,0.726,2.0,0.0,1.0,0.0,14.0,10.0,6.0,11.0,549.0,1.432,0.0,0.8700000000000001,1.386,0.42000000000000004,7966.1001126559995,3.101512195121951,2.195963218390805
4420,311,0.932,0.0,0.311,0.0,187.0,0.7000000000000001,0.264,0.528,2.0,0.0,1.0,0.0,11.0,14.0,8.0,8.0,498.0,1.6320000000000001,0.0,0.9359999999999999,1.188,0.42000000000000004,7966.0493100544,3.239317073170732,2.2346858119658117
6817,311,0.932,0.0,0.0,0.622,136.0,0.8500000000000001,0.165,0.726,2.0,0.0,0.0,1.0,8.0,17.0,5.0,11.0,447.0,1.782,0.0,0.526,2.008,0.42000000000000004,7965.9570577664,3.3271219512195125,2.244386920152091
4841,311,0.932,0.0,0.311,0.0,238.0,0.4,0.29700000000000004,0.66,2.0,0.0,1.0,0.0,14.0,8.0,9.0,10.0,549.0,1.332,0.0,0.9690000000000001,1.32,0.42000000000000004,7965.295260064,3.001512195121951,2.257193725490196
7139,311,0.932,0.0,0.0,0.622,170.0,0.4,0.198,1.122,2.0,0.0,0.0,1.0,10.0,8.0,6.0,17.0,481.0,1.332,0.0,0.5589999999999999,2.4040000000000004,0.42000000000000004,7965.294137468799,2.9185853658536582,2.2092506618962435
3837,311,0.932,0.0,0.311,0.0,136.0,0.8500000000000001,0.33,0.396,2.0,0.0,1.0,0.0,8.0,17.0,10.0,6.0,447.0,1.782,0.0,1.002,1.056,0.42000000000000004,7965.1512448,3.3271219512195125,2.2815230339321357
4059,311,0.932,0.0,0.311,0.0,153.0,0.9,0.231,0.462,2.0,0.0,1.0,0.0,9.0,18.0,7.0,7.0,464.0,1.832,0.0,0.903,1.1219999999999999,0.42000000000000004,7965.012362892799,3.3978536585365853,2.214198981173865
8028,311,0.932,0.0,0.0,0.622,272.0,0.2,0.363,0.66,2.0,0.0,0.0,1.0,16.0,4.0,11.0,10.0,583.0,1.1320000000000001,0.0,0.724,1.942,0.42000000000000004,7964.754567686398,2.842975609756097,2.1502037569060777
14224,311,0.466,0.466,0.311,0.0,272.0,0.25,0.462,0.462,1.0,1.0,1.0,0.0,16.0,5.0,14.0,7.0,583.0,0.716,0.466,1.1340000000000001,1.1219999999999999,0.886,7964.64333104,2.4269756097560973,2.3938740035273374
1222,311,1.3980000000000001,0.0,0.0,0.0,170.0,0.1,0.198,1.518,3.0,0.0,0.0,0.0,10.0,2.0,6.0,23.0,481.0,1.4980000000000002,0.0,0.5589999999999999,2.178,0.42000000000000004,7964.582419382399,3.0845853658536586,2.2092506618962435
4969,311,0.932,0.0,0.311,0.0,255.0,0.4,0.198,0.792,2.0,0.0,1.0,0.0,15.0,8.0,6.0,12.0,566.0,1.332,0.0,0.8700000000000001,1.452,0.42000000000000004,7964.569694592,3.022243902439024,2.195963218390805
7859,311,0.932,0.0,0.0,0.622,238.0,0.55,0.396,0.264,2.0,0.0,0.0,1.0,14.0,11.0,12.0,4.0,549.0,1.4820000000000002,0.0,0.757,1.546,0.42000000000000004,7964.2587538976,3.1515121951219514,2.154603011889036
12218,311,0.466,0.466,0.311,0.0,102.0,0.25,0.6930000000000001,0.66,1.0,1.0,1.0,0.0,6.0,5.0,21.0,10.0,413.0,0.716,0.466,1.365,1.32,0.886,7963.971462400002,2.219658536585366,2.6315765567765568
1694,311,1.3980000000000001,0.0,0.0,0.0,221.0,0.1,0.528,0.66,3.0,0.0,0.0,0.0,13.0,2.0,16.0,10.0,532.0,1.4980000000000002,0.0,0.889,1.32,0.42000000000000004,7963.872410976,3.1467804878048784,2.2061731383577055
4308,311,0.932,0.0,0.311,0.0,187.0,0.25,0.42900000000000005,0.792,2.0,0.0,1.0,0.0,11.0,5.0,13.0,12.0,498.0,1.182,0.0,1.101,1.452,0.42000000000000004,7963.803721599998,2.7893170731707313,2.363801562216167
7848,311,0.932,0.0,0.0,0.622,238.0,0.5,0.33,0.462,2.0,0.0,0.0,1.0,14.0,10.0,10.0,7.0,549.0,1.432,0.0,0.6910000000000001,1.744,0.42000000000000004,7963.514349683201,3.101512195121951,2.1501752821997107
3966,311,0.932,0.0,0.311,0.0,153.0,0.45,0.42900000000000005,0.66,2.0,0.0,1.0,0.0,9.0,9.0,13.0,10.0,464.0,1.3820000000000001,0.0,1.101,1.32,0.42000000000000004,7963.355455999999,2.947853658536585,2.363801562216167
1157,311,1.3980000000000001,0.0,0.0,0.0,153.0,0.4,0.198,1.1880000000000002,3.0,0.0,0.0,0.0,9.0,8.0,6.0,18.0,464.0,1.798,0.0,0.5589999999999999,1.848,0.42000000000000004,7963.1244894783995,3.3638536585365855,2.2092506618962435
5130,311,0.932,0.0,0.311,0.0,289.0,0.15000000000000002,0.231,0.924,2.0,0.0,1.0,0.0,17.0,3.0,7.0,14.0,600.0,1.082,0.0,0.903,1.5839999999999999,0.42000000000000004,7962.5155948415995,2.8137073170731703,2.214198981173865
7959,311,0.932,0.0,0.0,0.622,255.0,0.4,0.363,0.462,2.0,0.0,0.0,1.0,15.0,8.0,11.0,7.0,566.0,1.332,0.0,0.724,1.744,0.42000000000000004,7962.514539724799,3.022243902439024,2.1502037569060777
762,311,1.3980000000000001,0.0,0.0,0.0,119.0,0.30000000000000004,0.6930000000000001,0.462,3.0,0.0,0.0,0.0,7.0,6.0,21.0,7.0,430.0,1.6980000000000002,0.0,1.054,1.1219999999999999,0.42000000000000004,7962.064846399999,3.222390243902439,2.3231426185958255
6160,311,0.932,0.0,0.0,0.622,102.0,0.25,0.8580000000000001,0.264,2.0,0.0,0.0,1.0,6.0,5.0,26.0,4.0,413.0,1.182,0.0,1.219,1.546,0.42000000000000004,7961.8023168,2.6856585365853656,2.476341853978671
8057,311,0.932,0.0,0.0,0.622,272.0,0.30000000000000004,0.495,0.264,2.0,0.0,0.0,1.0,16.0,6.0,15.0,4.0,583.0,1.2320000000000002,0.0,0.8560000000000001,1.546,0.42000000000000004,7961.7467355008,2.9429756097560977,2.1889704672897197
1425,311,1.3980000000000001,0.0,0.0,0.0,187.0,0.2,0.231,1.254,3.0,0.0,0.0,0.0,11.0,4.0,7.0,19.0,498.0,1.598,0.0,0.5920000000000001,1.914,0.42000000000000004,7961.262909465598,3.2053170731707312,2.183623783783784
11475,311,0.932,0.466,0.0,0.0,374.0,0.15000000000000002,0.363,0.396,2.0,1.0,0.0,0.0,22.0,3.0,11.0,6.0,685.0,1.082,0.466,0.724,1.056,0.886,7961.20722492416,2.9173658536585365,2.1502037569060777
958,311,1.3980000000000001,0.0,0.0,0.0,136.0,0.35000000000000003,0.165,1.3860000000000001,3.0,0.0,0.0,0.0,8.0,7.0,5.0,21.0,447.0,1.7480000000000002,0.0,0.526,2.0460000000000003,0.42000000000000004,7961.196815395201,3.2931219512195122,2.244386920152091
7427,311,0.932,0.0,0.0,0.622,187.0,0.8500000000000001,0.29700000000000004,0.264,2.0,0.0,0.0,1.0,11.0,17.0,9.0,4.0,498.0,1.782,0.0,0.658,1.546,0.42000000000000004,7961.190121174401,3.389317073170732,2.155175197568389
1348,311,1.3980000000000001,0.0,0.0,0.0,170.0,0.45,0.42900000000000005,0.5940000000000001,3.0,0.0,0.0,0.0,10.0,9.0,13.0,9.0,481.0,1.848,0.0,0.79,1.254,0.42000000000000004,7961.109580591999,3.4345853658536583,2.162825316455696
8121,311,0.932,0.0,0.0,0.622,289.0,0.15000000000000002,0.42900000000000005,0.528,2.0,0.0,0.0,1.0,17.0,3.0,13.0,8.0,600.0,1.082,0.0,0.79,1.8099999999999998,0.42000000000000004,7961.034715919999,2.8137073170731703,2.162825316455696
7826,311,0.932,0.0,0.0,0.622,238.0,0.4,0.29700000000000004,0.66,2.0,0.0,0.0,1.0,14.0,8.0,9.0,10.0,549.0,1.332,0.0,0.658,1.942,0.42000000000000004,7960.947528828798,3.001512195121951,2.155175197568389
7404,311,0.932,0.0,0.0,0.622,187.0,0.7000000000000001,0.231,0.5940000000000001,2.0,0.0,0.0,1.0,11.0,14.0,7.0,9.0,498.0,1.6320000000000001,0.0,0.5920000000000001,1.8760000000000001,0.42000000000000004,7960.859229593601,3.239317073170732,2.183623783783784
13273,311,0.466,0.466,0.311,0.0,170.0,0.30000000000000004,0.5940000000000001,0.528,1.0,1.0,1.0,0.0,10.0,6.0,18.0,8.0,481.0,0.766,0.466,1.266,1.188,0.886,7960.64486016,2.352585365853659,2.524635955766193
1687,311,1.3980000000000001,0.0,0.0,0.0,221.0,0.1,0.29700000000000004,1.122,3.0,0.0,0.0,0.0,13.0,2.0,9.0,17.0,532.0,1.4980000000000002,0.0,0.658,1.782,0.42000000000000004,7960.4867722272,3.1467804878048784,2.155175197568389
2918,311,0.932,0.0,0.311,0.0,85.0,0.30000000000000004,0.561,0.8580000000000001,2.0,0.0,1.0,0.0,5.0,6.0,17.0,13.0,396.0,1.2320000000000002,0.0,1.233,1.518,0.42000000000000004,7960.0546944,2.714926829268293,2.490542806163828
6601,311,0.932,0.0,0.0,0.622,136.0,0.15000000000000002,0.198,1.584,2.0,0.0,0.0,1.0,8.0,3.0,6.0,24.0,447.0,1.082,0.0,0.5589999999999999,2.866,0.42000000000000004,7959.859669555199,2.627121951219512,2.2092506618962435
11302,311,0.932,0.466,0.0,0.0,306.0,0.7000000000000001,0.165,0.33,2.0,1.0,0.0,0.0,18.0,14.0,5.0,5.0,617.0,1.6320000000000001,0.466,0.526,0.9900000000000001,0.886,7959.709248753601,3.384439024390244,2.244386920152091
7043,311,0.932,0.0,0.0,0.622,153.0,0.9,0.198,0.528,2.0,0.0,0.0,1.0,9.0,18.0,6.0,8.0,464.0,1.832,0.0,0.5589999999999999,1.8099999999999998,0.42000000000000004,7959.568272831997,3.3978536585365853,2.2092506618962435
2979,311,0.932,0.0,0.311,0.0,85.0,0.45,0.528,0.726,2.0,0.0,1.0,0.0,5.0,9.0,16.0,11.0,396.0,1.3820000000000001,0.0,1.2,1.386,0.42000000000000004,7959.507028799999,2.8649268292682923,2.4573333333333336
1242,311,1.3980000000000001,0.0,0.0,0.0,170.0,0.15000000000000002,0.198,1.452,3.0,0.0,0.0,0.0,10.0,3.0,6.0,22.0,481.0,1.548,0.0,0.5589999999999999,2.112,0.42000000000000004,7959.0255620095995,3.134585365853659,2.2092506618962435
1600,311,1.3980000000000001,0.0,0.0,0.0,204.0,0.25,0.462,0.66,3.0,0.0,0.0,0.0,12.0,5.0,14.0,10.0,515.0,1.6480000000000001,0.0,0.823,1.32,0.42000000000000004,7958.693950432,3.276048780487805,2.1744107897934386
