,主_数值攻击力,主_百分比攻击力,主_元素伤害,主_暴击率,主_暴击伤害,副_数值攻击力,副_百分比攻击力,副_暴击率,副_暴击伤害,主_百分比攻击力_次数,主_元素伤害_次数,主_暴击率_次数,主_暴击伤害_次数,副_数值攻击力_次数,副_百分比攻击力_次数,副_暴击率_次数,副_暴击伤害_次数,总_数值攻击力,总_百分比攻击力,总_元素伤害,总_暴击率,总_暴击伤害,期望伤害
1031,311,1.3980000000000001,0.0,0.0,0.0,136.0,0.55,0.528,0.396,3.0,0.0,0.0,0.0,8.0,11.0,16.0,6.0,447.0,2.224,0.0,0.7250000000000001,0.896,5523.850560000001
920,311,1.3980000000000001,0.0,0.0,0.0,136.0,0.2,0.792,0.33,3.0,0.0,0.0,0.0,8.0,4.0,24.0,5.0,447.0,1.874,0.0,0.9890000000000001,0.8300000000000001,5523.7912320000005
1476,311,1.3980000000000001,0.0,0.0,0.0,187.0,0.35000000000000003,0.33,0.8580000000000001,3.0,0.0,0.0,0.0,11.0,7.0,10.0,13.0,498.0,2.024,0.0,0.527,1.358,5523.7582536
6960,311,0.932,0.0,0.0,0.622,153.0,0.5,0.231,0.99,2.0,0.0,0.0,1.0,9.0,10.0,7.0,15.0,464.0,1.708,0.0,0.42800000000000005,2.112,5523.699123200001
6999,311,0.932,0.0,0.0,0.622,153.0,0.65,0.231,0.792,2.0,0.0,0.0,1.0,9.0,13.0,7.0,12.0,464.0,1.858,0.0,0.42800000000000005,1.9140000000000001,5523.430750400001
1349,311,1.3980000000000001,0.0,0.0,0.0,170.0,0.45,0.462,0.528,3.0,0.0,0.0,0.0,10.0,9.0,14.0,8.0,481.0,2.124,0.0,0.659,1.028,5523.178455200001
1544,311,1.3980000000000001,0.0,0.0,0.0,204.0,0.1,0.29700000000000004,1.1880000000000002,3.0,0.0,0.0,0.0,12.0,2.0,9.0,18.0,515.0,1.7740000000000002,0.0,0.49400000000000005,1.6880000000000002,5522.8889152
5140,311,0.932,0.0,0.311,0.0,289.0,0.2,0.132,1.056,2.0,0.0,1.0,0.0,17.0,4.0,4.0,16.0,600.0,1.4080000000000001,0.0,0.64,1.556,5522.888448000001
7247,311,0.932,0.0,0.0,0.622,170.0,0.9,0.29700000000000004,0.264,2.0,0.0,0.0,1.0,10.0,18.0,9.0,4.0,481.0,2.108,0.0,0.49400000000000005,1.3860000000000001,5522.731088800001
7859,311,0.932,0.0,0.0,0.622,238.0,0.55,0.396,0.264,2.0,0.0,0.0,1.0,14.0,11.0,12.0,4.0,549.0,1.7580000000000002,0.0,0.593,1.3860000000000001,5522.5372176
1258,311,1.3980000000000001,0.0,0.0,0.0,170.0,0.15000000000000002,0.726,0.396,3.0,0.0,0.0,0.0,10.0,3.0,22.0,6.0,481.0,1.824,0.0,0.923,0.896,5522.3143808
4459,311,0.932,0.0,0.311,0.0,204.0,0.15000000000000002,0.561,0.5940000000000001,2.0,0.0,1.0,0.0,12.0,3.0,17.0,9.0,515.0,1.358,0.0,1.0690000000000002,1.094,5522.296800000001
5073,311,0.932,0.0,0.311,0.0,272.0,0.35000000000000003,0.165,0.8580000000000001,2.0,0.0,1.0,0.0,16.0,7.0,5.0,13.0,583.0,1.558,0.0,0.673,1.358,5522.0823768
4971,311,0.932,0.0,0.311,0.0,255.0,0.4,0.264,0.66,2.0,0.0,1.0,0.0,15.0,8.0,8.0,10.0,566.0,1.608,0.0,0.772,1.1600000000000001,5522.028864000001
180,311,1.3980000000000001,0.0,0.0,0.0,68.0,0.5,0.165,1.452,3.0,0.0,0.0,0.0,4.0,10.0,5.0,22.0,379.0,2.1740000000000004,0.0,0.362,1.952,5521.9526144
7562,311,0.932,0.0,0.0,0.622,204.0,0.6000000000000001,0.29700000000000004,0.528,2.0,0.0,0.0,1.0,12.0,12.0,9.0,8.0,515.0,1.808,0.0,0.49400000000000005,1.65,5521.89722
7305,311,0.932,0.0,0.0,0.622,187.0,0.30000000000000004,0.264,1.056,2.0,0.0,0.0,1.0,11.0,6.0,8.0,16.0,498.0,1.5080000000000002,0.0,0.461,2.178,5521.5806016
3536,311,0.932,0.0,0.311,0.0,119.0,0.55,0.561,0.396,2.0,0.0,1.0,0.0,7.0,11.0,17.0,6.0,430.0,1.7580000000000002,0.0,1.0690000000000002,0.896,5521.531199999999
939,311,1.3980000000000001,0.0,0.0,0.0,136.0,0.25,0.759,0.33,3.0,0.0,0.0,0.0,8.0,5.0,23.0,5.0,447.0,1.9240000000000002,0.0,0.956,0.8300000000000001,5521.407528000002
161,311,1.3980000000000001,0.0,0.0,0.0,68.0,0.45,0.165,1.518,3.0,0.0,0.0,0.0,4.0,9.0,5.0,23.0,379.0,2.124,0.0,0.362,2.018,5521.3843496
3830,311,0.932,0.0,0.311,0.0,136.0,0.8,0.396,0.33,2.0,0.0,1.0,0.0,8.0,16.0,12.0,5.0,447.0,2.008,0.0,0.9040000000000001,0.8300000000000001,5520.859344
993,311,1.3980000000000001,0.0,0.0,0.0,136.0,0.45,0.231,1.122,3.0,0.0,0.0,0.0,8.0,9.0,7.0,17.0,447.0,2.124,0.0,0.42800000000000005,1.622,5520.772257600001
8067,311,0.932,0.0,0.0,0.622,272.0,0.35000000000000003,0.462,0.264,2.0,0.0,0.0,1.0,16.0,7.0,14.0,4.0,583.0,1.558,0.0,0.659,1.3860000000000001,5520.4666648
725,311,1.3980000000000001,0.0,0.0,0.0,119.0,0.2,0.8250000000000001,0.33,3.0,0.0,0.0,0.0,7.0,4.0,25.0,5.0,430.0,1.874,0.0,1.022,0.8300000000000001,5520.378
198,311,1.3980000000000001,0.0,0.0,0.0,68.0,0.55,0.165,1.3860000000000001,3.0,0.0,0.0,0.0,4.0,11.0,5.0,21.0,379.0,2.224,0.0,0.362,1.8860000000000001,5520.370599200001
1169,311,1.3980000000000001,0.0,0.0,0.0,153.0,0.4,0.5940000000000001,0.396,3.0,0.0,0.0,0.0,9.0,8.0,18.0,6.0,464.0,2.074,0.0,0.7910000000000001,0.896,5520.2425216
2642,311,0.932,0.0,0.311,0.0,68.0,0.30000000000000004,0.726,0.5940000000000001,2.0,0.0,1.0,0.0,4.0,6.0,22.0,9.0,379.0,1.5080000000000002,0.0,1.234,1.094,5520.2028
4559,311,0.932,0.0,0.311,0.0,204.0,0.5,0.396,0.462,2.0,0.0,1.0,0.0,12.0,10.0,12.0,7.0,515.0,1.708,0.0,0.9040000000000001,0.962,5519.5748256000015
5792,311,0.932,0.0,0.0,0.622,68.0,0.8,0.165,1.056,2.0,0.0,0.0,1.0,4.0,16.0,5.0,16.0,379.0,2.008,0.0,0.362,2.178,5519.471183199999
7375,311,0.932,0.0,0.0,0.622,187.0,0.55,0.264,0.726,2.0,0.0,0.0,1.0,11.0,11.0,8.0,11.0,498.0,1.7580000000000002,0.0,0.461,1.8479999999999999,5519.1158256
5133,311,0.932,0.0,0.311,0.0,289.0,0.15000000000000002,0.33,0.726,2.0,0.0,1.0,0.0,17.0,3.0,10.0,11.0,600.0,1.358,0.0,0.8380000000000001,1.226,5518.955613600001
844,311,1.3980000000000001,0.0,0.0,0.0,119.0,0.55,0.5940000000000001,0.33,3.0,0.0,0.0,0.0,7.0,11.0,18.0,5.0,430.0,2.224,0.0,0.7910000000000001,0.8300000000000001,5518.895348000001
6945,311,0.932,0.0,0.0,0.622,153.0,0.45,0.231,1.056,2.0,0.0,0.0,1.0,9.0,9.0,7.0,16.0,464.0,1.6580000000000001,0.0,0.42800000000000005,2.178,5518.703940800001
4979,311,0.932,0.0,0.311,0.0,255.0,0.45,0.198,0.726,2.0,0.0,1.0,0.0,15.0,9.0,6.0,11.0,566.0,1.6580000000000001,0.0,0.706,1.226,5518.6877592
1298,311,1.3980000000000001,0.0,0.0,0.0,170.0,0.30000000000000004,0.264,1.122,3.0,0.0,0.0,0.0,10.0,6.0,8.0,17.0,481.0,1.9740000000000002,0.0,0.461,1.622,5518.670139200001
141,311,1.3980000000000001,0.0,0.0,0.0,68.0,0.4,0.165,1.584,3.0,0.0,0.0,0.0,4.0,8.0,5.0,24.0,379.0,2.074,0.0,0.362,2.084,5518.6658048
3920,311,0.932,0.0,0.311,0.0,153.0,0.30000000000000004,0.5940000000000001,0.528,2.0,0.0,1.0,0.0,9.0,6.0,18.0,8.0,464.0,1.5080000000000002,0.0,1.102,1.028,5518.5936
1587,311,1.3980000000000001,0.0,0.0,0.0,204.0,0.2,0.561,0.528,3.0,0.0,0.0,0.0,12.0,4.0,17.0,8.0,515.0,1.874,0.0,0.758,1.028,5518.4411584
7948,311,0.932,0.0,0.0,0.622,255.0,0.35000000000000003,0.363,0.528,2.0,0.0,0.0,1.0,15.0,7.0,11.0,8.0,566.0,1.558,0.0,0.56,1.65,5518.416799999999
7010,311,0.932,0.0,0.0,0.622,153.0,0.7000000000000001,0.231,0.726,2.0,0.0,0.0,1.0,9.0,14.0,7.0,11.0,464.0,1.9080000000000001,0.0,0.42800000000000005,1.8479999999999999,5518.256652800001
1036,311,1.3980000000000001,0.0,0.0,0.0,136.0,0.6000000000000001,0.264,0.8580000000000001,3.0,0.0,0.0,0.0,8.0,12.0,8.0,13.0,447.0,2.274,0.0,0.461,1.358,5518.1225568
7637,311,0.932,0.0,0.0,0.622,221.0,0.25,0.29700000000000004,0.924,2.0,0.0,0.0,1.0,13.0,5.0,9.0,14.0,532.0,1.458,0.0,0.49400000000000005,2.0460000000000003,5517.828800800001
1047,311,1.3980000000000001,0.0,0.0,0.0,153.0,0.1,0.231,1.518,3.0,0.0,0.0,0.0,9.0,2.0,7.0,23.0,464.0,1.7740000000000002,0.0,0.42800000000000005,2.018,5517.6820624
7652,311,0.932,0.0,0.0,0.622,221.0,0.30000000000000004,0.29700000000000004,0.8580000000000001,2.0,0.0,0.0,1.0,13.0,6.0,9.0,13.0,532.0,1.5080000000000002,0.0,0.49400000000000005,1.98,5517.3723039999995
4060,311,0.932,0.0,0.311,0.0,153.0,0.9,0.264,0.396,2.0,0.0,1.0,0.0,9.0,18.0,8.0,6.0,464.0,2.108,0.0,0.772,0.896,5517.0111744000005
5074,311,0.932,0.0,0.311,0.0,272.0,0.35000000000000003,0.198,0.792,2.0,0.0,1.0,0.0,16.0,7.0,6.0,12.0,583.0,1.558,0.0,0.706,1.292,5516.9409504
1068,311,1.3980000000000001,0.0,0.0,0.0,153.0,0.15000000000000002,0.231,1.452,3.0,0.0,0.0,0.0,9.0,3.0,7.0,22.0,464.0,1.824,0.0,0.42800000000000005,1.952,5516.6465536000005
215,311,1.3980000000000001,0.0,0.0,0.0,68.0,0.6000000000000001,0.165,1.32,3.0,0.0,0.0,0.0,4.0,12.0,5.0,20.0,379.0,2.274,0.0,0.362,1.82,5516.638304
473,311,1.3980000000000001,0.0,0.0,0.0,102.0,0.1,0.891,0.396,3.0,0.0,0.0,0.0,6.0,2.0,27.0,6.0,413.0,1.7740000000000002,0.0,1.088,0.896,5516.6016
957,311,1.3980000000000001,0.0,0.0,0.0,136.0,0.30000000000000004,0.726,0.33,3.0,0.0,0.0,0.0,8.0,6.0,22.0,5.0,447.0,1.9740000000000002,0.0,0.923,0.8300000000000001,5516.558724000001
4597,311,0.932,0.0,0.311,0.0,204.0,0.75,0.165,0.5940000000000001,2.0,0.0,1.0,0.0,12.0,15.0,5.0,9.0,515.0,1.958,0.0,0.673,1.094,5516.4516264
7233,311,0.932,0.0,0.0,0.622,170.0,0.8,0.264,0.462,2.0,0.0,0.0,1.0,10.0,16.0,8.0,7.0,481.0,2.008,0.0,0.461,1.584,5516.3001568
4234,311,0.932,0.0,0.311,0.0,170.0,0.7000000000000001,0.363,0.396,2.0,0.0,1.0,0.0,10.0,14.0,11.0,6.0,481.0,1.9080000000000001,0.0,0.871,0.896,5516.0848512
3954,311,0.932,0.0,0.311,0.0,153.0,0.4,0.561,0.462,2.0,0.0,1.0,0.0,9.0,8.0,17.0,7.0,464.0,1.608,0.0,1.0690000000000002,0.962,5515.5744
7621,311,0.932,0.0,0.0,0.622,221.0,0.2,0.29700000000000004,0.99,2.0,0.0,0.0,1.0,13.0,4.0,9.0,15.0,532.0,1.4080000000000001,0.0,0.49400000000000005,2.112,5515.350937600001
7827,311,0.932,0.0,0.0,0.622,238.0,0.4,0.33,0.5940000000000001,2.0,0.0,0.0,1.0,14.0,8.0,10.0,9.0,549.0,1.608,0.0,0.527,1.7160000000000002,5515.326338400001
5072,311,0.932,0.0,0.311,0.0,272.0,0.35000000000000003,0.132,0.924,2.0,0.0,1.0,0.0,16.0,7.0,4.0,14.0,583.0,1.558,0.0,0.64,1.424,5514.655871999999
4807,311,0.932,0.0,0.311,0.0,238.0,0.25,0.462,0.528,2.0,0.0,1.0,0.0,14.0,5.0,14.0,8.0,549.0,1.458,0.0,0.97,1.028,5514.558192
3065,311,0.932,0.0,0.311,0.0,85.0,0.7000000000000001,0.561,0.33,2.0,0.0,1.0,0.0,5.0,14.0,17.0,5.0,396.0,1.9080000000000001,0.0,1.0690000000000002,0.8300000000000001,5514.156000000001
7666,311,0.932,0.0,0.0,0.622,221.0,0.35000000000000003,0.29700000000000004,0.792,2.0,0.0,0.0,1.0,13.0,7.0,9.0,12.0,532.0,1.558,0.0,0.49400000000000005,1.9140000000000001,5513.9814472
7288,311,0.932,0.0,0.0,0.622,187.0,0.25,0.264,1.122,2.0,0.0,0.0,1.0,11.0,5.0,8.0,17.0,498.0,1.458,0.0,0.461,2.244,5513.8585368
1276,311,1.3980000000000001,0.0,0.0,0.0,170.0,0.2,0.6930000000000001,0.396,3.0,0.0,0.0,0.0,10.0,4.0,21.0,6.0,481.0,1.874,0.0,0.8900000000000001,0.896,5513.826944
120,311,1.3980000000000001,0.0,0.0,0.0,68.0,0.35000000000000003,0.165,1.6500000000000001,3.0,0.0,0.0,0.0,4.0,7.0,5.0,25.0,379.0,2.024,0.0,0.362,2.1500000000000004,5513.79698
1202,311,1.3980000000000001,0.0,0.0,0.0,153.0,0.55,0.29700000000000004,0.792,3.0,0.0,0.0,0.0,9.0,11.0,9.0,12.0,464.0,2.224,0.0,0.49400000000000005,1.292,5513.687468800001
6645,311,0.932,0.0,0.0,0.622,136.0,0.25,0.231,1.3860000000000001,2.0,0.0,0.0,1.0,8.0,5.0,7.0,21.0,447.0,1.458,0.0,0.42800000000000005,2.508,5513.649100800001
4868,311,0.932,0.0,0.311,0.0,238.0,0.55,0.198,0.66,2.0,0.0,1.0,0.0,14.0,11.0,6.0,10.0,549.0,1.7580000000000002,0.0,0.706,1.1600000000000001,5513.631552
7731,311,0.932,0.0,0.0,0.622,221.0,0.65,0.363,0.264,2.0,0.0,0.0,1.0,13.0,13.0,11.0,4.0,532.0,1.858,0.0,0.56,1.3860000000000001,5513.555872000001
4951,311,0.932,0.0,0.311,0.0,255.0,0.30000000000000004,0.363,0.5940000000000001,2.0,0.0,1.0,0.0,15.0,6.0,11.0,9.0,566.0,1.5080000000000002,0.0,0.871,1.094,5513.3538768
1088,311,1.3980000000000001,0.0,0.0,0.0,153.0,0.2,0.231,1.3860000000000001,3.0,0.0,0.0,0.0,9.0,4.0,7.0,21.0,464.0,1.874,0.0,0.42800000000000005,1.8860000000000001,5513.0687248
3387,311,0.932,0.0,0.311,0.0,119.0,0.15000000000000002,0.6930000000000001,0.66,2.0,0.0,1.0,0.0,7.0,3.0,21.0,10.0,430.0,1.358,0.0,1.201,1.1600000000000001,5512.752000000001
1337,311,1.3980000000000001,0.0,0.0,0.0,170.0,0.4,0.528,0.462,3.0,0.0,0.0,0.0,10.0,8.0,16.0,7.0,481.0,2.074,0.0,0.7250000000000001,0.962,5512.63862
5055,311,0.932,0.0,0.311,0.0,272.0,0.25,0.33,0.66,2.0,0.0,1.0,0.0,16.0,5.0,10.0,10.0,583.0,1.458,0.0,0.8380000000000001,1.1600000000000001,5512.358016000001
1688,311,1.3980000000000001,0.0,0.0,0.0,221.0,0.1,0.33,1.056,3.0,0.0,0.0,0.0,13.0,2.0,10.0,16.0,532.0,1.7740000000000002,0.0,0.527,1.556,5512.0883432
647,311,1.3980000000000001,0.0,0.0,0.0,102.0,0.6000000000000001,0.198,1.122,3.0,0.0,0.0,0.0,6.0,12.0,6.0,17.0,413.0,2.274,0.0,0.395,1.622,5512.062124000001
1724,311,1.3980000000000001,0.0,0.0,0.0,221.0,0.2,0.42900000000000005,0.726,3.0,0.0,0.0,0.0,13.0,4.0,13.0,11.0,532.0,1.874,0.0,0.6260000000000001,1.226,5512.0506536
3838,311,0.932,0.0,0.311,0.0,136.0,0.8500000000000001,0.363,0.33,2.0,0.0,1.0,0.0,8.0,17.0,11.0,5.0,447.0,2.058,0.0,0.871,0.8300000000000001,5511.997656
1613,311,1.3980000000000001,0.0,0.0,0.0,204.0,0.30000000000000004,0.396,0.726,3.0,0.0,0.0,0.0,12.0,6.0,12.0,11.0,515.0,1.9740000000000002,0.0,0.593,1.226,5511.950648800001
5913,311,0.932,0.0,0.0,0.622,85.0,0.35000000000000003,0.198,1.518,2.0,0.0,0.0,1.0,5.0,7.0,6.0,23.0,396.0,1.558,0.0,0.395,2.64,5511.88296
4592,311,0.932,0.0,0.311,0.0,204.0,0.7000000000000001,0.231,0.528,2.0,0.0,1.0,0.0,12.0,14.0,7.0,8.0,515.0,1.9080000000000001,0.0,0.7390000000000001,1.028,5511.7072824000015
5778,311,0.932,0.0,0.0,0.622,68.0,0.75,0.165,1.122,2.0,0.0,0.0,1.0,4.0,15.0,5.0,17.0,379.0,1.958,0.0,0.362,2.244,5511.651913600001
1711,311,1.3980000000000001,0.0,0.0,0.0,221.0,0.15000000000000002,0.528,0.5940000000000001,3.0,0.0,0.0,0.0,13.0,3.0,16.0,9.0,532.0,1.824,0.0,0.7250000000000001,1.094,5511.425840000001
1460,311,1.3980000000000001,0.0,0.0,0.0,187.0,0.30000000000000004,0.29700000000000004,0.99,3.0,0.0,0.0,0.0,11.0,6.0,9.0,15.0,498.0,1.9740000000000002,0.0,0.49400000000000005,1.49,5511.296076000001
6929,311,0.932,0.0,0.0,0.622,153.0,0.4,0.231,1.122,2.0,0.0,0.0,1.0,9.0,8.0,7.0,17.0,464.0,1.608,0.0,0.42800000000000005,2.244,5511.166438400001
8134,311,0.932,0.0,0.0,0.622,289.0,0.2,0.42900000000000005,0.462,2.0,0.0,0.0,1.0,17.0,4.0,13.0,7.0,600.0,1.4080000000000001,0.0,0.6260000000000001,1.584,5511.111244800001
6222,311,0.932,0.0,0.0,0.622,102.0,0.45,0.198,1.32,2.0,0.0,0.0,1.0,6.0,9.0,6.0,20.0,413.0,1.6580000000000001,0.0,0.395,2.442,5511.067868000001
1453,311,1.3980000000000001,0.0,0.0,0.0,187.0,0.25,0.5940000000000001,0.462,3.0,0.0,0.0,0.0,11.0,5.0,18.0,7.0,498.0,1.9240000000000002,0.0,0.7910000000000001,0.962,5511.0440832
6564,311,0.932,0.0,0.0,0.622,119.0,0.75,0.198,0.8580000000000001,2.0,0.0,0.0,1.0,7.0,15.0,6.0,13.0,430.0,1.958,0.0,0.395,1.98,5510.60962
7020,311,0.932,0.0,0.0,0.622,153.0,0.75,0.231,0.66,2.0,0.0,0.0,1.0,9.0,15.0,7.0,10.0,464.0,1.958,0.0,0.42800000000000005,1.782,5510.540235200001
7386,311,0.932,0.0,0.0,0.622,187.0,0.6000000000000001,0.264,0.66,2.0,0.0,0.0,1.0,11.0,12.0,8.0,10.0,498.0,1.808,0.0,0.461,1.782,5510.4078504
1492,311,1.3980000000000001,0.0,0.0,0.0,187.0,0.4,0.396,0.66,3.0,0.0,0.0,0.0,11.0,8.0,12.0,10.0,498.0,2.074,0.0,0.593,1.1600000000000001,5510.253048
2759,311,0.932,0.0,0.311,0.0,68.0,0.6000000000000001,0.627,0.396,2.0,0.0,1.0,0.0,4.0,12.0,19.0,6.0,379.0,1.808,0.0,1.135,0.896,5510.155199999999
1481,311,1.3980000000000001,0.0,0.0,0.0,187.0,0.35000000000000003,0.495,0.528,3.0,0.0,0.0,0.0,11.0,7.0,15.0,8.0,498.0,2.024,0.0,0.692,1.028,5509.9461696
7604,311,0.932,0.0,0.0,0.622,221.0,0.15000000000000002,0.29700000000000004,1.056,2.0,0.0,0.0,1.0,13.0,3.0,9.0,16.0,532.0,1.358,0.0,0.49400000000000005,2.178,5509.9387144
6552,311,0.932,0.0,0.0,0.622,119.0,0.7000000000000001,0.198,0.924,2.0,0.0,0.0,1.0,7.0,14.0,6.0,14.0,430.0,1.9080000000000001,0.0,0.395,2.0460000000000003,5509.855624000001
3882,311,0.932,0.0,0.311,0.0,153.0,0.2,0.627,0.5940000000000001,2.0,0.0,1.0,0.0,9.0,4.0,19.0,9.0,464.0,1.4080000000000001,0.0,1.135,1.094,5509.732800000002
8148,311,0.932,0.0,0.0,0.622,289.0,0.25,0.495,0.264,2.0,0.0,0.0,1.0,17.0,5.0,15.0,4.0,600.0,1.458,0.0,0.692,1.3860000000000001,5509.4147664
97,311,1.3980000000000001,0.0,0.0,0.0,68.0,0.25,0.891,0.33,3.0,0.0,0.0,0.0,4.0,5.0,27.0,5.0,379.0,1.9240000000000002,0.0,1.088,0.8300000000000001,5509.398000000001
974,311,1.3980000000000001,0.0,0.0,0.0,136.0,0.35000000000000003,0.6930000000000001,0.33,3.0,0.0,0.0,0.0,8.0,7.0,21.0,5.0,447.0,2.024,0.0,0.8900000000000001,0.8300000000000001,5509.24482
4820,311,0.932,0.0,0.311,0.0,238.0,0.30000000000000004,0.42900000000000005,0.528,2.0,0.0,1.0,0.0,14.0,6.0,13.0,8.0,549.0,1.5080000000000002,0.0,0.937,1.028,5509.2328632
1614,311,1.3980000000000001,0.0,0.0,0.0,204.0,0.30000000000000004,0.42900000000000005,0.66,3.0,0.0,0.0,0.0,12.0,6.0,13.0,10.0,515.0,1.9740000000000002,0.0,0.6260000000000001,1.1600000000000001,5509.212256000001
6575,311,0.932,0.0,0.0,0.622,119.0,0.8,0.198,0.792,2.0,0.0,0.0,1.0,7.0,16.0,6.0,12.0,430.0,2.008,0.0,0.395,1.9140000000000001,5509.0173159999995
1823,311,1.3980000000000001,0.0,0.0,0.0,238.0,0.1,0.42900000000000005,0.792,3.0,0.0,0.0,0.0,14.0,2.0,13.0,12.0,549.0,1.7740000000000002,0.0,0.6260000000000001,1.292,5508.8569152
4727,311,0.932,0.0,0.311,0.0,221.0,0.55,0.29700000000000004,0.528,2.0,0.0,1.0,0.0,13.0,11.0,9.0,8.0,532.0,1.7580000000000002,0.0,0.8050000000000002,1.028,5508.571068
4569,311,0.932,0.0,0.311,0.0,204.0,0.55,0.363,0.462,2.0,0.0,1.0,0.0,12.0,11.0,11.0,7.0,515.0,1.7580000000000002,0.0,0.871,0.962,5508.559874399999
4793,311,0.932,0.0,0.311,0.0,238.0,0.2,0.495,0.528,2.0,0.0,1.0,0.0,14.0,4.0,15.0,8.0,549.0,1.4080000000000001,0.0,1.0030000000000001,1.028,5508.453600000001
5154,311,0.932,0.0,0.311,0.0,289.0,0.25,0.198,0.8580000000000001,2.0,0.0,1.0,0.0,17.0,5.0,6.0,13.0,600.0,1.458,0.0,0.706,1.358,5508.3911256
4861,311,0.932,0.0,0.311,0.0,238.0,0.5,0.264,0.5940000000000001,2.0,0.0,1.0,0.0,14.0,10.0,8.0,9.0,549.0,1.708,0.0,0.772,1.094,5508.248961600001
6356,311,0.932,0.0,0.0,0.622,119.0,0.15000000000000002,0.231,1.584,2.0,0.0,0.0,1.0,7.0,3.0,7.0,24.0,430.0,1.358,0.0,0.42800000000000005,2.706,5508.0763696
8054,311,0.932,0.0,0.0,0.622,272.0,0.30000000000000004,0.396,0.462,2.0,0.0,0.0,1.0,16.0,6.0,12.0,7.0,583.0,1.5080000000000002,0.0,0.593,1.584,5508.0339424
1596,311,1.3980000000000001,0.0,0.0,0.0,204.0,0.25,0.33,0.924,3.0,0.0,0.0,0.0,12.0,5.0,10.0,14.0,515.0,1.9240000000000002,0.0,0.527,1.424,5507.959676800001
1723,311,1.3980000000000001,0.0,0.0,0.0,221.0,0.2,0.396,0.792,3.0,0.0,0.0,0.0,13.0,4.0,12.0,12.0,532.0,1.874,0.0,0.593,1.292,5507.9341016
8066,311,0.932,0.0,0.0,0.622,272.0,0.35000000000000003,0.42900000000000005,0.33,2.0,0.0,0.0,1.0,16.0,7.0,13.0,5.0,583.0,1.558,0.0,0.6260000000000001,1.452,5507.7083104
7679,311,0.932,0.0,0.0,0.622,221.0,0.4,0.29700000000000004,0.726,2.0,0.0,0.0,1.0,13.0,8.0,9.0,11.0,532.0,1.608,0.0,0.49400000000000005,1.8479999999999999,5507.6562304
5153,311,0.932,0.0,0.311,0.0,289.0,0.25,0.165,0.924,2.0,0.0,1.0,0.0,17.0,5.0,5.0,14.0,600.0,1.458,0.0,0.673,1.424,5507.277494400001
4428,311,0.932,0.0,0.311,0.0,187.0,0.75,0.264,0.462,2.0,0.0,1.0,0.0,11.0,15.0,8.0,7.0,498.0,1.958,0.0,0.772,0.962,5507.1667728
1389,311,1.3980000000000001,0.0,0.0,0.0,187.0,0.1,0.264,1.32,3.0,0.0,0.0,0.0,11.0,2.0,8.0,20.0,498.0,1.7740000000000002,0.0,0.461,1.82,5507.1292920000005
1107,311,1.3980000000000001,0.0,0.0,0.0,153.0,0.25,0.231,1.32,3.0,0.0,0.0,0.0,9.0,5.0,7.0,20.0,464.0,1.9240000000000002,0.0,0.42800000000000005,1.82,5506.948576000001
98,311,1.3980000000000001,0.0,0.0,0.0,68.0,0.30000000000000004,0.165,1.7160000000000002,3.0,0.0,0.0,0.0,4.0,6.0,5.0,26.0,379.0,1.9740000000000002,0.0,0.362,2.216,5506.7778752
6539,311,0.932,0.0,0.0,0.622,119.0,0.65,0.198,0.99,2.0,0.0,0.0,1.0,7.0,13.0,6.0,15.0,430.0,1.858,0.0,0.395,2.112,5506.755328000001
7722,311,0.932,0.0,0.0,0.622,221.0,0.6000000000000001,0.33,0.396,2.0,0.0,0.0,1.0,13.0,12.0,10.0,6.0,532.0,1.808,0.0,0.527,1.518,5506.5171712
3212,311,0.932,0.0,0.311,0.0,102.0,0.35000000000000003,0.66,0.528,2.0,0.0,1.0,0.0,6.0,7.0,20.0,8.0,413.0,1.558,0.0,1.1680000000000001,1.028,5506.4256
1824,311,1.3980000000000001,0.0,0.0,0.0,238.0,0.1,0.462,0.726,3.0,0.0,0.0,0.0,14.0,2.0,14.0,11.0,549.0,1.7740000000000002,0.0,0.659,1.226,5506.2437904
1491,311,1.3980000000000001,0.0,0.0,0.0,187.0,0.4,0.363,0.726,3.0,0.0,0.0,0.0,11.0,8.0,11.0,11.0,498.0,2.074,0.0,0.56,1.226,5505.943776
1562,311,1.3980000000000001,0.0,0.0,0.0,204.0,0.15000000000000002,0.29700000000000004,1.122,3.0,0.0,0.0,0.0,12.0,3.0,9.0,17.0,515.0,1.824,0.0,0.49400000000000005,1.622,5505.7557688
1359,311,1.3980000000000001,0.0,0.0,0.0,170.0,0.5,0.363,0.66,3.0,0.0,0.0,0.0,10.0,10.0,11.0,10.0,481.0,2.1740000000000004,0.0,0.56,1.1600000000000001,5505.704960000001
7970,311,0.932,0.0,0.0,0.622,255.0,0.45,0.396,0.33,2.0,0.0,0.0,1.0,15.0,9.0,12.0,5.0,566.0,1.6580000000000001,0.0,0.593,1.452,5505.3166952
6585,311,0.932,0.0,0.0,0.622,119.0,0.8500000000000001,0.198,0.726,2.0,0.0,0.0,1.0,7.0,17.0,6.0,11.0,430.0,2.058,0.0,0.395,1.8479999999999999,5505.0787119999995
8014,311,0.932,0.0,0.0,0.622,272.0,0.15000000000000002,0.363,0.726,2.0,0.0,0.0,1.0,16.0,3.0,11.0,11.0,583.0,1.358,0.0,0.56,1.8479999999999999,5504.757376000001
