,主_数值攻击力,主_百分比攻击力,主_元素伤害,主_暴击率,主_暴击伤害,副_数值攻击力,副_百分比攻击力,副_暴击率,副_暴击伤害,主_百分比攻击力_次数,主_元素伤害_次数,主_暴击率_次数,主_暴击伤害_次数,副_数值攻击力_次数,副_百分比攻击力_次数,副_暴击率_次数,副_暴击伤害_次数,总_数值攻击力,总_百分比攻击力,总_元素伤害,总_暴击率,总_暴击伤害,期望伤害
1880,311,1.3980000000000001,0.0,0.0,0.0,238.0,0.30000000000000004,0.396,0.5940000000000001,3.0,0.0,0.0,0.0,14.0,6.0,12.0,9.0,549.0,2.194,0.0,0.593,1.094,5871.074634963999
1864,311,1.3980000000000001,0.0,0.0,0.0,238.0,0.25,0.29700000000000004,0.8580000000000001,3.0,0.0,0.0,0.0,14.0,5.0,9.0,13.0,549.0,2.144,0.0,0.49400000000000005,1.358,5871.026390784
2052,311,1.3980000000000001,0.0,0.0,0.0,272.0,0.1,0.363,0.792,3.0,0.0,0.0,0.0,16.0,2.0,11.0,12.0,583.0,1.9940000000000002,0.0,0.56,1.292,5870.898563840001
3761,311,0.932,0.0,0.311,0.0,136.0,0.5,0.5940000000000001,0.33,2.0,0.0,1.0,0.0,8.0,10.0,18.0,5.0,447.0,1.928,0.0,1.102,0.8300000000000001,5870.83032
1748,311,1.3980000000000001,0.0,0.0,0.0,221.0,0.30000000000000004,0.264,0.924,3.0,0.0,0.0,0.0,13.0,6.0,8.0,14.0,532.0,2.194,0.0,0.461,1.424,5870.412341088
1375,311,1.3980000000000001,0.0,0.0,0.0,170.0,0.55,0.495,0.33,3.0,0.0,0.0,0.0,10.0,11.0,15.0,5.0,481.0,2.444,0.0,0.692,0.8300000000000001,5870.30353712
5088,311,0.932,0.0,0.311,0.0,272.0,0.4,0.33,0.462,2.0,0.0,1.0,0.0,16.0,8.0,10.0,7.0,583.0,1.828,0.0,0.8380000000000001,0.962,5869.652993424001
1973,311,1.3980000000000001,0.0,0.0,0.0,255.0,0.2,0.42900000000000005,0.5940000000000001,3.0,0.0,0.0,0.0,15.0,4.0,13.0,9.0,566.0,2.0940000000000003,0.0,0.6260000000000001,1.094,5869.393321848001
8252,311,0.932,0.0,0.0,0.622,306.0,0.35000000000000003,0.363,0.33,2.0,0.0,0.0,1.0,18.0,7.0,11.0,5.0,617.0,1.778,0.0,0.56,1.452,5868.442100480001
8097,311,0.932,0.0,0.0,0.622,272.0,0.55,0.33,0.264,2.0,0.0,0.0,1.0,16.0,11.0,10.0,4.0,583.0,1.9780000000000002,0.0,0.527,1.3860000000000001,5868.300529188001
5008,311,0.932,0.0,0.311,0.0,255.0,0.65,0.165,0.528,2.0,0.0,1.0,0.0,15.0,13.0,5.0,8.0,566.0,2.0780000000000003,0.0,0.673,1.028,5868.252273576
1341,311,1.3980000000000001,0.0,0.0,0.0,170.0,0.45,0.198,1.056,3.0,0.0,0.0,0.0,10.0,9.0,6.0,16.0,481.0,2.3440000000000003,0.0,0.395,1.556,5868.16201104
1767,311,1.3980000000000001,0.0,0.0,0.0,221.0,0.35000000000000003,0.462,0.462,3.0,0.0,0.0,0.0,13.0,7.0,14.0,7.0,532.0,2.244,0.0,0.659,0.962,5867.6935021360005
5320,311,0.932,0.0,0.311,0.0,323.0,0.25,0.231,0.66,2.0,0.0,1.0,0.0,19.0,5.0,7.0,10.0,634.0,1.678,0.0,0.7390000000000001,1.1600000000000001,5867.67862296
1776,311,1.3980000000000001,0.0,0.0,0.0,221.0,0.4,0.363,0.5940000000000001,3.0,0.0,0.0,0.0,13.0,8.0,11.0,9.0,532.0,2.294,0.0,0.56,1.094,5867.174578880001
7870,311,0.932,0.0,0.0,0.622,238.0,0.65,0.264,0.396,2.0,0.0,0.0,1.0,14.0,13.0,8.0,6.0,549.0,2.0780000000000003,0.0,0.461,1.518,5866.944586092
4445,311,0.932,0.0,0.311,0.0,187.0,0.9,0.231,0.33,2.0,0.0,1.0,0.0,11.0,18.0,7.0,5.0,498.0,2.3280000000000003,0.0,0.7390000000000001,0.8300000000000001,5866.703784480001
5237,311,0.932,0.0,0.311,0.0,306.0,0.2,0.363,0.528,2.0,0.0,1.0,0.0,18.0,4.0,11.0,8.0,617.0,1.6280000000000001,0.0,0.871,1.028,5866.6125191520005
1643,311,1.3980000000000001,0.0,0.0,0.0,204.0,0.4,0.495,0.396,3.0,0.0,0.0,0.0,12.0,8.0,15.0,6.0,515.0,2.294,0.0,0.692,0.896,5866.527919744
6700,311,0.932,0.0,0.0,0.622,136.0,0.4,0.165,1.32,2.0,0.0,0.0,1.0,8.0,8.0,5.0,20.0,447.0,1.828,0.0,0.362,2.442,5866.419191216
4954,311,0.932,0.0,0.311,0.0,255.0,0.30000000000000004,0.462,0.396,2.0,0.0,1.0,0.0,15.0,6.0,14.0,6.0,566.0,1.7280000000000002,0.0,0.97,0.896,5866.240596480001
4755,311,0.932,0.0,0.311,0.0,221.0,0.75,0.231,0.396,2.0,0.0,1.0,0.0,13.0,15.0,7.0,6.0,532.0,2.178,0.0,0.7390000000000001,0.896,5865.463502976
3903,311,0.932,0.0,0.311,0.0,153.0,0.25,0.66,0.462,2.0,0.0,1.0,0.0,9.0,5.0,20.0,7.0,464.0,1.678,0.0,1.1680000000000001,0.962,5865.112547999999
2705,311,0.932,0.0,0.311,0.0,68.0,0.45,0.726,0.396,2.0,0.0,1.0,0.0,4.0,9.0,22.0,6.0,379.0,1.8780000000000001,0.0,1.234,0.896,5864.240784
1020,311,1.3980000000000001,0.0,0.0,0.0,136.0,0.55,0.165,1.122,3.0,0.0,0.0,0.0,8.0,11.0,5.0,17.0,447.0,2.444,0.0,0.362,1.622,5864.082133488
1378,311,1.3980000000000001,0.0,0.0,0.0,170.0,0.6000000000000001,0.231,0.792,3.0,0.0,0.0,0.0,10.0,12.0,7.0,12.0,481.0,2.494,0.0,0.42800000000000005,1.292,5863.792005792001
3020,311,0.932,0.0,0.311,0.0,85.0,0.55,0.66,0.33,2.0,0.0,1.0,0.0,5.0,11.0,20.0,5.0,396.0,1.9780000000000002,0.0,1.1680000000000001,0.8300000000000001,5863.784820000001
7411,311,0.932,0.0,0.0,0.622,187.0,0.75,0.198,0.5940000000000001,2.0,0.0,0.0,1.0,11.0,15.0,6.0,9.0,498.0,2.178,0.0,0.395,1.7160000000000002,5863.73593828
3152,311,0.932,0.0,0.311,0.0,102.0,0.2,0.759,0.528,2.0,0.0,1.0,0.0,6.0,4.0,23.0,8.0,413.0,1.6280000000000001,0.0,1.2670000000000001,1.028,5863.361712000001
1524,311,1.3980000000000001,0.0,0.0,0.0,187.0,0.55,0.264,0.726,3.0,0.0,0.0,0.0,11.0,11.0,8.0,11.0,498.0,2.444,0.0,0.461,1.226,5862.704678712
1775,311,1.3980000000000001,0.0,0.0,0.0,221.0,0.4,0.33,0.66,3.0,0.0,0.0,0.0,13.0,8.0,10.0,10.0,532.0,2.294,0.0,0.527,1.1600000000000001,5862.372099440001
1829,311,1.3980000000000001,0.0,0.0,0.0,238.0,0.1,0.627,0.396,3.0,0.0,0.0,0.0,14.0,2.0,19.0,6.0,549.0,1.9940000000000002,0.0,0.8240000000000001,0.896,5862.155587968
2055,311,1.3980000000000001,0.0,0.0,0.0,272.0,0.1,0.462,0.5940000000000001,3.0,0.0,0.0,0.0,16.0,2.0,14.0,9.0,583.0,1.9940000000000002,0.0,0.659,1.094,5862.130639532001
1441,311,1.3980000000000001,0.0,0.0,0.0,187.0,0.25,0.198,1.254,3.0,0.0,0.0,0.0,11.0,5.0,6.0,19.0,498.0,2.144,0.0,0.395,1.754,5861.91818136
8153,311,0.932,0.0,0.0,0.622,289.0,0.30000000000000004,0.29700000000000004,0.5940000000000001,2.0,0.0,0.0,1.0,17.0,6.0,9.0,9.0,600.0,1.7280000000000002,0.0,0.49400000000000005,1.7160000000000002,5861.848330816001
1878,311,1.3980000000000001,0.0,0.0,0.0,238.0,0.30000000000000004,0.33,0.726,3.0,0.0,0.0,0.0,14.0,6.0,10.0,11.0,549.0,2.194,0.0,0.527,1.226,5861.673748084
4942,311,0.932,0.0,0.311,0.0,255.0,0.25,0.495,0.396,2.0,0.0,1.0,0.0,15.0,5.0,15.0,6.0,566.0,1.678,0.0,1.0030000000000001,0.896,5861.207183999999
7746,311,0.932,0.0,0.0,0.622,221.0,0.8,0.264,0.264,2.0,0.0,0.0,1.0,13.0,16.0,8.0,4.0,532.0,2.228,0.0,0.461,1.3860000000000001,5860.877451784001
1948,311,1.3980000000000001,0.0,0.0,0.0,255.0,0.1,0.561,0.462,3.0,0.0,0.0,0.0,15.0,2.0,17.0,7.0,566.0,1.9940000000000002,0.0,0.758,0.962,5860.836629032
7286,311,0.932,0.0,0.0,0.622,187.0,0.25,0.198,1.254,2.0,0.0,0.0,1.0,11.0,5.0,6.0,19.0,498.0,1.678,0.0,0.395,2.376,5860.832196079999
1702,311,1.3980000000000001,0.0,0.0,0.0,221.0,0.15000000000000002,0.231,1.1880000000000002,3.0,0.0,0.0,0.0,13.0,3.0,7.0,18.0,532.0,2.044,0.0,0.42800000000000005,1.6880000000000002,5860.669980288
7008,311,0.932,0.0,0.0,0.622,153.0,0.7000000000000001,0.165,0.8580000000000001,2.0,0.0,0.0,1.0,9.0,14.0,5.0,13.0,464.0,2.128,0.0,0.362,1.98,5860.51047904
5268,311,0.932,0.0,0.311,0.0,306.0,0.4,0.132,0.726,2.0,0.0,1.0,0.0,18.0,8.0,4.0,11.0,617.0,1.828,0.0,0.64,1.226,5860.40797056
25,311,1.3980000000000001,0.0,0.0,0.0,68.0,0.1,0.99,0.33,3.0,0.0,0.0,0.0,4.0,2.0,30.0,5.0,379.0,1.9940000000000002,0.0,1.187,0.8300000000000001,5860.28586
4965,311,0.932,0.0,0.311,0.0,255.0,0.35000000000000003,0.42900000000000005,0.396,2.0,0.0,1.0,0.0,15.0,7.0,13.0,6.0,566.0,1.778,0.0,0.937,0.896,5860.176187008
7727,311,0.932,0.0,0.0,0.622,221.0,0.65,0.231,0.528,2.0,0.0,0.0,1.0,13.0,13.0,7.0,8.0,532.0,2.0780000000000003,0.0,0.42800000000000005,1.65,5860.0360348
6997,311,0.932,0.0,0.0,0.622,153.0,0.65,0.165,0.924,2.0,0.0,0.0,1.0,9.0,13.0,5.0,14.0,464.0,2.0780000000000003,0.0,0.362,2.0460000000000003,5859.998953208001
4879,311,0.932,0.0,0.311,0.0,238.0,0.6000000000000001,0.29700000000000004,0.396,2.0,0.0,1.0,0.0,14.0,12.0,9.0,6.0,549.0,2.028,0.0,0.8050000000000002,0.896,5859.932517120001
1605,311,1.3980000000000001,0.0,0.0,0.0,204.0,0.25,0.627,0.33,3.0,0.0,0.0,0.0,12.0,5.0,19.0,5.0,515.0,2.144,0.0,0.8240000000000001,0.8300000000000001,5859.69134464
5137,311,0.932,0.0,0.311,0.0,289.0,0.15000000000000002,0.462,0.462,2.0,0.0,1.0,0.0,17.0,3.0,14.0,7.0,600.0,1.578,0.0,0.97,0.962,5859.45172956
5186,311,0.932,0.0,0.311,0.0,289.0,0.4,0.264,0.528,2.0,0.0,1.0,0.0,17.0,8.0,8.0,8.0,600.0,1.828,0.0,0.772,1.028,5859.391923264
4711,311,0.932,0.0,0.311,0.0,221.0,0.45,0.462,0.33,2.0,0.0,1.0,0.0,13.0,9.0,14.0,5.0,532.0,1.8780000000000001,0.0,0.97,0.8300000000000001,5859.2715654
7018,311,0.932,0.0,0.0,0.622,153.0,0.75,0.165,0.792,2.0,0.0,0.0,1.0,9.0,15.0,5.0,12.0,464.0,2.178,0.0,0.362,1.9140000000000001,5858.768989272
4601,311,0.932,0.0,0.311,0.0,204.0,0.75,0.29700000000000004,0.33,2.0,0.0,1.0,0.0,12.0,15.0,9.0,5.0,515.0,2.178,0.0,0.8050000000000002,0.8300000000000001,5858.299250100001
5326,311,0.932,0.0,0.311,0.0,323.0,0.30000000000000004,0.132,0.792,2.0,0.0,1.0,0.0,19.0,6.0,4.0,12.0,634.0,1.7280000000000002,0.0,0.64,1.292,5857.898027520001
7975,311,0.932,0.0,0.0,0.622,255.0,0.5,0.264,0.528,2.0,0.0,0.0,1.0,15.0,10.0,8.0,8.0,566.0,1.928,0.0,0.461,1.65,5857.865657599999
1661,311,1.3980000000000001,0.0,0.0,0.0,204.0,0.5,0.33,0.5940000000000001,3.0,0.0,0.0,0.0,12.0,10.0,10.0,9.0,515.0,2.394,0.0,0.527,1.094,5857.693153596
3193,311,0.932,0.0,0.311,0.0,102.0,0.30000000000000004,0.726,0.462,2.0,0.0,1.0,0.0,6.0,6.0,22.0,7.0,413.0,1.7280000000000002,0.0,1.234,0.962,5857.558848000001
6985,311,0.932,0.0,0.0,0.622,153.0,0.6000000000000001,0.165,0.99,2.0,0.0,0.0,1.0,9.0,12.0,5.0,15.0,464.0,2.028,0.0,0.362,2.112,5857.234411775999
8011,311,0.932,0.0,0.0,0.622,272.0,0.15000000000000002,0.264,0.924,2.0,0.0,0.0,1.0,16.0,3.0,8.0,14.0,583.0,1.578,0.0,0.461,2.0460000000000003,5856.927817124001
8355,311,0.932,0.0,0.0,0.622,340.0,0.15000000000000002,0.396,0.396,2.0,0.0,0.0,1.0,20.0,3.0,12.0,6.0,651.0,1.578,0.0,0.593,1.518,5856.438877396
5197,311,0.932,0.0,0.311,0.0,289.0,0.5,0.132,0.66,2.0,0.0,1.0,0.0,17.0,10.0,4.0,10.0,600.0,1.928,0.0,0.64,1.1600000000000001,5856.387609599999
4612,311,0.932,0.0,0.311,0.0,204.0,0.9,0.165,0.396,2.0,0.0,1.0,0.0,12.0,18.0,5.0,6.0,515.0,2.3280000000000003,0.0,0.673,0.896,5856.275538432
1777,311,1.3980000000000001,0.0,0.0,0.0,221.0,0.4,0.396,0.528,3.0,0.0,0.0,0.0,13.0,8.0,12.0,8.0,532.0,2.294,0.0,0.593,1.028,5856.128876168001
1970,311,1.3980000000000001,0.0,0.0,0.0,255.0,0.2,0.33,0.792,3.0,0.0,0.0,0.0,15.0,4.0,10.0,12.0,566.0,2.0940000000000003,0.0,0.527,1.292,5855.598099528001
8025,311,0.932,0.0,0.0,0.622,272.0,0.2,0.264,0.8580000000000001,2.0,0.0,0.0,1.0,16.0,4.0,8.0,13.0,583.0,1.6280000000000001,0.0,0.461,1.98,5855.409787120001
7799,311,0.932,0.0,0.0,0.622,238.0,0.30000000000000004,0.231,0.924,2.0,0.0,0.0,1.0,14.0,6.0,7.0,14.0,549.0,1.7280000000000002,0.0,0.42800000000000005,2.0460000000000003,5854.967594752002
7027,311,0.932,0.0,0.0,0.622,153.0,0.8,0.165,0.726,2.0,0.0,0.0,1.0,9.0,16.0,5.0,11.0,464.0,2.228,0.0,0.362,1.8479999999999999,5854.774483904
1662,311,1.3980000000000001,0.0,0.0,0.0,204.0,0.5,0.363,0.528,3.0,0.0,0.0,0.0,12.0,10.0,11.0,8.0,515.0,2.394,0.0,0.56,1.028,5854.505218560001
4721,311,0.932,0.0,0.311,0.0,221.0,0.5,0.42900000000000005,0.33,2.0,0.0,1.0,0.0,13.0,10.0,13.0,5.0,532.0,1.928,0.0,0.937,0.8300000000000001,5854.18391184
1955,311,1.3980000000000001,0.0,0.0,0.0,255.0,0.15000000000000002,0.29700000000000004,0.924,3.0,0.0,0.0,0.0,15.0,3.0,9.0,14.0,566.0,2.044,0.0,0.49400000000000005,1.424,5853.912916352001
4510,311,0.932,0.0,0.311,0.0,204.0,0.30000000000000004,0.561,0.396,2.0,0.0,1.0,0.0,12.0,6.0,17.0,6.0,515.0,1.7280000000000002,0.0,1.0690000000000002,0.896,5853.9075840000005
7812,311,0.932,0.0,0.0,0.622,238.0,0.35000000000000003,0.231,0.8580000000000001,2.0,0.0,0.0,1.0,14.0,7.0,7.0,13.0,549.0,1.778,0.0,0.42800000000000005,1.98,5853.89814576
4761,311,0.932,0.0,0.311,0.0,221.0,0.8500000000000001,0.132,0.462,2.0,0.0,1.0,0.0,13.0,17.0,4.0,7.0,532.0,2.278,0.0,0.64,0.962,5853.85745472
4700,311,0.932,0.0,0.311,0.0,221.0,0.4,0.495,0.33,2.0,0.0,1.0,0.0,13.0,8.0,15.0,5.0,532.0,1.828,0.0,1.0030000000000001,0.8300000000000001,5853.811320000001
5004,311,0.932,0.0,0.311,0.0,255.0,0.6000000000000001,0.231,0.462,2.0,0.0,1.0,0.0,15.0,12.0,7.0,7.0,566.0,2.028,0.0,0.7390000000000001,0.962,5853.741688872
5263,311,0.932,0.0,0.311,0.0,306.0,0.35000000000000003,0.231,0.5940000000000001,2.0,0.0,1.0,0.0,18.0,7.0,7.0,9.0,617.0,1.778,0.0,0.7390000000000001,1.094,5853.378712764001
7785,311,0.932,0.0,0.0,0.622,238.0,0.25,0.231,0.99,2.0,0.0,0.0,1.0,14.0,5.0,7.0,15.0,549.0,1.678,0.0,0.42800000000000005,2.112,5853.373257344
1622,311,1.3980000000000001,0.0,0.0,0.0,204.0,0.35000000000000003,0.231,0.99,3.0,0.0,0.0,0.0,12.0,7.0,7.0,15.0,515.0,2.244,0.0,0.42800000000000005,1.49,5853.361950240001
1648,311,1.3980000000000001,0.0,0.0,0.0,204.0,0.45,0.264,0.792,3.0,0.0,0.0,0.0,12.0,9.0,8.0,12.0,515.0,2.3440000000000003,0.0,0.461,1.292,5853.330295904
5312,311,0.932,0.0,0.311,0.0,323.0,0.2,0.29700000000000004,0.5940000000000001,2.0,0.0,1.0,0.0,19.0,4.0,9.0,9.0,634.0,1.6280000000000001,0.0,0.8050000000000002,1.094,5853.028696680001
1870,311,1.3980000000000001,0.0,0.0,0.0,238.0,0.25,0.495,0.462,3.0,0.0,0.0,0.0,14.0,5.0,15.0,7.0,549.0,2.144,0.0,0.692,0.962,5852.937389567999
5149,311,0.932,0.0,0.311,0.0,289.0,0.2,0.42900000000000005,0.462,2.0,0.0,1.0,0.0,17.0,4.0,13.0,7.0,600.0,1.6280000000000001,0.0,0.937,0.962,5852.8786163760005
5108,311,0.932,0.0,0.311,0.0,272.0,0.55,0.198,0.528,2.0,0.0,1.0,0.0,16.0,11.0,6.0,8.0,583.0,1.9780000000000002,0.0,0.706,1.028,5852.5176330720005
1881,311,1.3980000000000001,0.0,0.0,0.0,238.0,0.30000000000000004,0.42900000000000005,0.528,3.0,0.0,0.0,0.0,14.0,6.0,13.0,8.0,549.0,2.194,0.0,0.6260000000000001,1.028,5852.507883376001
6972,311,0.932,0.0,0.0,0.622,153.0,0.55,0.165,1.056,2.0,0.0,0.0,1.0,9.0,11.0,5.0,16.0,464.0,1.9780000000000002,0.0,0.362,2.178,5852.216854744001
5327,311,0.932,0.0,0.311,0.0,323.0,0.30000000000000004,0.165,0.726,2.0,0.0,1.0,0.0,19.0,6.0,5.0,11.0,634.0,1.7280000000000002,0.0,0.673,1.226,5852.184037392001
8242,311,0.932,0.0,0.0,0.622,306.0,0.30000000000000004,0.33,0.462,2.0,0.0,0.0,1.0,18.0,6.0,10.0,7.0,617.0,1.7280000000000002,0.0,0.527,1.584,5851.999875072001
1086,311,1.3980000000000001,0.0,0.0,0.0,153.0,0.2,0.165,1.518,3.0,0.0,0.0,0.0,9.0,4.0,5.0,23.0,464.0,2.0940000000000003,0.0,0.362,2.018,5851.985587272
8089,311,0.932,0.0,0.0,0.622,272.0,0.5,0.29700000000000004,0.396,2.0,0.0,0.0,1.0,16.0,10.0,9.0,6.0,583.0,1.928,0.0,0.49400000000000005,1.518,5851.820836768
1105,311,1.3980000000000001,0.0,0.0,0.0,153.0,0.25,0.165,1.452,3.0,0.0,0.0,0.0,9.0,5.0,5.0,22.0,464.0,2.144,0.0,0.362,1.952,5851.658718207999
4975,311,0.932,0.0,0.311,0.0,255.0,0.4,0.396,0.396,2.0,0.0,1.0,0.0,15.0,8.0,12.0,6.0,566.0,1.828,0.0,0.9040000000000001,0.896,5851.323515136
8038,311,0.932,0.0,0.0,0.622,272.0,0.25,0.264,0.792,2.0,0.0,0.0,1.0,16.0,5.0,8.0,12.0,583.0,1.678,0.0,0.461,1.9140000000000001,5851.022585316
6682,311,0.932,0.0,0.0,0.622,136.0,0.35000000000000003,0.165,1.3860000000000001,2.0,0.0,0.0,1.0,8.0,7.0,5.0,21.0,447.0,1.778,0.0,0.362,2.508,5850.856899984
7418,311,0.932,0.0,0.0,0.622,187.0,0.8,0.198,0.528,2.0,0.0,0.0,1.0,11.0,16.0,6.0,8.0,498.0,2.228,0.0,0.395,1.65,5850.505107
6398,311,0.932,0.0,0.0,0.622,119.0,0.25,0.165,1.584,2.0,0.0,0.0,1.0,7.0,5.0,5.0,24.0,430.0,1.678,0.0,0.362,2.706,5850.336028488
1457,311,1.3980000000000001,0.0,0.0,0.0,187.0,0.30000000000000004,0.198,1.1880000000000002,3.0,0.0,0.0,0.0,11.0,6.0,6.0,18.0,498.0,2.194,0.0,0.395,1.6880000000000002,5850.23092792
7824,311,0.932,0.0,0.0,0.622,238.0,0.4,0.231,0.792,2.0,0.0,0.0,1.0,14.0,8.0,7.0,12.0,549.0,1.828,0.0,0.42800000000000005,1.9140000000000001,5850.164910368
5096,311,0.932,0.0,0.311,0.0,272.0,0.45,0.29700000000000004,0.462,2.0,0.0,1.0,0.0,16.0,9.0,9.0,7.0,583.0,1.8780000000000001,0.0,0.8050000000000002,0.962,5850.14814714
5373,311,0.932,0.0,0.311,0.0,340.0,0.2,0.165,0.792,2.0,0.0,1.0,0.0,20.0,4.0,5.0,12.0,651.0,1.6280000000000001,0.0,0.673,1.292,5850.096945264
1066,311,1.3980000000000001,0.0,0.0,0.0,153.0,0.15000000000000002,0.165,1.584,3.0,0.0,0.0,0.0,9.0,3.0,5.0,24.0,464.0,2.044,0.0,0.362,2.084,5850.059440736
8181,311,0.932,0.0,0.0,0.622,289.0,0.45,0.33,0.33,2.0,0.0,0.0,1.0,17.0,9.0,10.0,5.0,600.0,1.8780000000000001,0.0,0.527,1.452,5849.8048566160005
1033,311,1.3980000000000001,0.0,0.0,0.0,136.0,0.6000000000000001,0.165,1.056,3.0,0.0,0.0,0.0,8.0,12.0,5.0,16.0,447.0,2.494,0.0,0.362,1.556,5849.516827024
5247,311,0.932,0.0,0.311,0.0,306.0,0.25,0.33,0.528,2.0,0.0,1.0,0.0,18.0,5.0,10.0,8.0,617.0,1.678,0.0,0.8380000000000001,1.028,5849.3788462560005
7770,311,0.932,0.0,0.0,0.622,238.0,0.2,0.231,1.056,2.0,0.0,0.0,1.0,14.0,4.0,7.0,16.0,549.0,1.6280000000000001,0.0,0.42800000000000005,2.178,5849.115133536001
1123,311,1.3980000000000001,0.0,0.0,0.0,153.0,0.30000000000000004,0.165,1.3860000000000001,3.0,0.0,0.0,0.0,9.0,6.0,5.0,21.0,464.0,2.194,0.0,0.362,1.8860000000000001,5849.078833544
5372,311,0.932,0.0,0.311,0.0,340.0,0.2,0.132,0.8580000000000001,2.0,0.0,1.0,0.0,20.0,4.0,4.0,13.0,651.0,1.6280000000000001,0.0,0.64,1.358,5848.857780480001
1509,311,1.3980000000000001,0.0,0.0,0.0,187.0,0.45,0.528,0.33,3.0,0.0,0.0,0.0,11.0,9.0,16.0,5.0,498.0,2.3440000000000003,0.0,0.7250000000000001,0.8300000000000001,5848.617136000001
7035,311,0.932,0.0,0.0,0.622,153.0,0.8500000000000001,0.165,0.66,2.0,0.0,0.0,1.0,9.0,17.0,5.0,10.0,464.0,2.278,0.0,0.362,1.782,5848.526962936
1354,311,1.3980000000000001,0.0,0.0,0.0,170.0,0.5,0.198,0.99,3.0,0.0,0.0,0.0,10.0,10.0,6.0,15.0,481.0,2.394,0.0,0.395,1.49,5848.3135441
1512,311,1.3980000000000001,0.0,0.0,0.0,187.0,0.5,0.231,0.8580000000000001,3.0,0.0,0.0,0.0,11.0,10.0,7.0,13.0,498.0,2.394,0.0,0.42800000000000005,1.358,5848.223375408001
1849,311,1.3980000000000001,0.0,0.0,0.0,238.0,0.2,0.264,0.99,3.0,0.0,0.0,0.0,14.0,4.0,8.0,15.0,549.0,2.0940000000000003,0.0,0.461,1.49,5847.8437233800005
1536,311,1.3980000000000001,0.0,0.0,0.0,187.0,0.6000000000000001,0.33,0.528,3.0,0.0,0.0,0.0,11.0,12.0,10.0,8.0,498.0,2.494,0.0,0.527,1.028,5847.636910552
5269,311,0.932,0.0,0.311,0.0,306.0,0.4,0.165,0.66,2.0,0.0,1.0,0.0,18.0,8.0,5.0,10.0,617.0,1.828,0.0,0.673,1.1600000000000001,5847.404106720001
7595,311,0.932,0.0,0.0,0.622,204.0,0.8500000000000001,0.231,0.33,2.0,0.0,0.0,1.0,12.0,17.0,7.0,5.0,515.0,2.278,0.0,0.42800000000000005,1.452,5847.220040224
7268,311,0.932,0.0,0.0,0.622,187.0,0.2,0.198,1.32,2.0,0.0,0.0,1.0,11.0,4.0,6.0,20.0,498.0,1.6280000000000001,0.0,0.395,2.442,5847.0206163600005
4779,311,0.932,0.0,0.311,0.0,238.0,0.15000000000000002,0.561,0.462,2.0,0.0,1.0,0.0,14.0,3.0,17.0,7.0,549.0,1.578,0.0,1.0690000000000002,0.962,5846.865948
4180,311,0.932,0.0,0.311,0.0,170.0,0.45,0.561,0.33,2.0,0.0,1.0,0.0,10.0,9.0,17.0,5.0,481.0,1.8780000000000001,0.0,1.0690000000000002,0.8300000000000001,5846.7658200000005
1529,311,1.3980000000000001,0.0,0.0,0.0,187.0,0.55,0.42900000000000005,0.396,3.0,0.0,0.0,0.0,11.0,11.0,13.0,6.0,498.0,2.444,0.0,0.6260000000000001,0.896,5846.6356600320005
3939,311,0.932,0.0,0.311,0.0,153.0,0.35000000000000003,0.627,0.396,2.0,0.0,1.0,0.0,9.0,7.0,19.0,6.0,464.0,1.778,0.0,1.135,0.896,5846.607983999999
4730,311,0.932,0.0,0.311,0.0,221.0,0.55,0.396,0.33,2.0,0.0,1.0,0.0,13.0,11.0,12.0,5.0,532.0,1.9780000000000002,0.0,0.9040000000000001,0.8300000000000001,5846.513381280001
1756,311,1.3980000000000001,0.0,0.0,0.0,221.0,0.30000000000000004,0.528,0.396,3.0,0.0,0.0,0.0,13.0,6.0,16.0,6.0,532.0,2.194,0.0,0.7250000000000001,0.896,5846.0867232
1045,311,1.3980000000000001,0.0,0.0,0.0,153.0,0.1,0.165,1.6500000000000001,3.0,0.0,0.0,0.0,9.0,2.0,5.0,25.0,464.0,1.9940000000000002,0.0,0.362,2.1500000000000004,5845.880278600001
5112,311,0.932,0.0,0.311,0.0,272.0,0.6000000000000001,0.132,0.5940000000000001,2.0,0.0,1.0,0.0,16.0,12.0,4.0,9.0,583.0,2.028,0.0,0.64,1.094,5845.83694464
8309,311,0.932,0.0,0.0,0.622,323.0,0.25,0.363,0.396,2.0,0.0,0.0,1.0,19.0,5.0,11.0,6.0,634.0,1.678,0.0,0.56,1.518,5845.05764832
6958,311,0.932,0.0,0.0,0.622,153.0,0.5,0.165,1.122,2.0,0.0,0.0,1.0,9.0,10.0,5.0,17.0,464.0,1.928,0.0,0.362,2.244,5844.946282112
1660,311,1.3980000000000001,0.0,0.0,0.0,204.0,0.5,0.29700000000000004,0.66,3.0,0.0,0.0,0.0,12.0,10.0,9.0,10.0,515.0,2.394,0.0,0.49400000000000005,1.1600000000000001,5844.696187680001
1718,311,1.3980000000000001,0.0,0.0,0.0,221.0,0.2,0.231,1.122,3.0,0.0,0.0,0.0,13.0,4.0,7.0,17.0,532.0,2.0940000000000003,0.0,0.42800000000000005,1.622,5844.438670672001
1140,311,1.3980000000000001,0.0,0.0,0.0,153.0,0.35000000000000003,0.165,1.32,3.0,0.0,0.0,0.0,9.0,7.0,5.0,20.0,464.0,2.244,0.0,0.362,1.82,5844.245933280001
