,主_数值攻击力,主_百分比攻击力,主_元素伤害,主_暴击率,主_暴击伤害,副_数值攻击力,副_百分比攻击力,副_暴击率,副_暴击伤害,主_百分比攻击力_次数,主_元素伤害_次数,主_暴击率_次数,主_暴击伤害_次数,副_数值攻击力_次数,副_百分比攻击力_次数,副_暴击率_次数,副_暴击伤害_次数,总_数值攻击力,总_百分比攻击力,总_元素伤害,总_暴击率,总_暴击伤害,总_额外增伤,期望伤害,总攻击力倍数,暴击率推导的总攻击力倍数
5386,311,0.932,0.0,0.311,0.0,340.0,0.25,0.29700000000000004,0.462,2.0,0.0,1.0,0.0,20.0,5.0,9.0,7.0,651.0,1.182,0.0,0.9340000000000002,0.962,0.42000000000000004,6002.121043429441,3.0836620498614957,2.233384496788009
5266,311,0.932,0.0,0.311,0.0,306.0,0.35000000000000003,0.33,0.396,2.0,0.0,1.0,0.0,18.0,7.0,10.0,6.0,617.0,1.282,0.0,0.9670000000000001,0.896,0.42000000000000004,6001.95570955776,3.1365706371191138,2.2557758841778695
5369,311,0.932,0.0,0.311,0.0,340.0,0.15000000000000002,0.363,0.462,2.0,0.0,1.0,0.0,20.0,3.0,11.0,7.0,651.0,1.082,0.0,1.0,0.962,0.42000000000000004,6001.698512159998,2.9836620498614956,2.2800000000000002
8388,311,0.932,0.0,0.0,0.622,340.0,0.4,0.165,0.528,2.0,0.0,0.0,1.0,20.0,8.0,5.0,8.0,651.0,1.332,0.0,0.49100000000000005,1.65,0.42000000000000004,6001.153512752,3.2336620498614956,2.2941815071283096
4459,311,0.932,0.0,0.311,0.0,204.0,0.15000000000000002,0.561,0.5940000000000001,2.0,0.0,1.0,0.0,12.0,3.0,17.0,9.0,515.0,1.082,0.0,1.1980000000000002,1.094,0.42000000000000004,6001.08922992,2.7952963988919666,2.455350651085142
5273,311,0.932,0.0,0.311,0.0,306.0,0.4,0.29700000000000004,0.396,2.0,0.0,1.0,0.0,18.0,8.0,9.0,6.0,617.0,1.332,0.0,0.9340000000000002,0.896,0.42000000000000004,6001.03410020352,3.186570637119113,2.233384496788009
2327,311,1.3980000000000001,0.0,0.0,0.0,323.0,0.15000000000000002,0.363,0.528,3.0,0.0,0.0,0.0,19.0,3.0,11.0,8.0,634.0,1.548,0.0,0.6890000000000001,1.028,0.42000000000000004,6000.531992883841,3.4261163434903046,2.150327895500726
4216,311,0.932,0.0,0.311,0.0,170.0,0.6000000000000001,0.462,0.33,2.0,0.0,1.0,0.0,10.0,12.0,14.0,5.0,481.0,1.532,0.0,1.0990000000000002,0.8300000000000001,0.42000000000000004,6000.437654400001,3.1982049861495847,2.362017761601456
5258,311,0.932,0.0,0.311,0.0,306.0,0.30000000000000004,0.363,0.396,2.0,0.0,1.0,0.0,18.0,6.0,11.0,6.0,617.0,1.2320000000000002,0.0,1.0,0.896,0.42000000000000004,5999.845889279999,3.0865706371191135,2.2800000000000002
5448,311,0.932,0.0,0.311,0.0,357.0,0.35000000000000003,0.165,0.528,2.0,0.0,1.0,0.0,21.0,7.0,5.0,8.0,668.0,1.282,0.0,0.802,1.028,0.42000000000000004,5999.099008222081,3.2072077562326875,2.166670922693267
8457,311,0.932,0.0,0.0,0.622,374.0,0.2,0.198,0.5940000000000001,2.0,0.0,0.0,1.0,22.0,4.0,6.0,9.0,685.0,1.1320000000000001,0.0,0.524,1.7160000000000002,0.42000000000000004,5998.59484646912,3.0807534626038784,2.246861679389313
1922,311,1.3980000000000001,0.0,0.0,0.0,238.0,0.5,0.396,0.33,3.0,0.0,0.0,0.0,14.0,10.0,12.0,5.0,549.0,1.8980000000000001,0.0,0.722,0.8300000000000001,0.42000000000000004,5998.3852951152,3.6583878116343493,2.1500715789473683
2263,311,1.3980000000000001,0.0,0.0,0.0,306.0,0.2,0.396,0.462,3.0,0.0,0.0,0.0,18.0,4.0,12.0,7.0,617.0,1.598,0.0,0.722,0.962,0.42000000000000004,5998.271101305279,3.452570637119113,2.1500715789473683
2038,311,1.3980000000000001,0.0,0.0,0.0,255.0,0.55,0.264,0.462,3.0,0.0,0.0,0.0,15.0,11.0,8.0,7.0,566.0,1.9480000000000002,0.0,0.5900000000000001,0.962,0.42000000000000004,5997.7609778016,3.7319335180055404,2.184935593220339
2179,311,1.3980000000000001,0.0,0.0,0.0,289.0,0.2,0.462,0.396,3.0,0.0,0.0,0.0,17.0,4.0,14.0,6.0,600.0,1.598,0.0,0.788,0.896,0.42000000000000004,5997.737172648959,3.4290249307479224,2.1622270050761423
2333,311,1.3980000000000001,0.0,0.0,0.0,323.0,0.2,0.231,0.726,3.0,0.0,0.0,0.0,19.0,4.0,7.0,11.0,634.0,1.598,0.0,0.557,1.226,0.42000000000000004,5997.5449394446405,3.4761163434903044,2.211092423698384
5393,311,0.932,0.0,0.311,0.0,340.0,0.30000000000000004,0.264,0.462,2.0,0.0,1.0,0.0,20.0,6.0,8.0,7.0,651.0,1.2320000000000002,0.0,0.901,0.962,0.42000000000000004,5997.45021870816,3.1336620498614955,2.2130272142064373
324,311,1.3980000000000001,0.0,0.0,0.0,85.0,0.25,0.8580000000000001,0.33,3.0,0.0,0.0,0.0,5.0,5.0,26.0,5.0,396.0,1.6480000000000001,0.0,1.1840000000000002,0.8300000000000001,0.42000000000000004,5997.194601599999,3.1964764542936286,2.4415718918918925
2200,311,1.3980000000000001,0.0,0.0,0.0,289.0,0.35000000000000003,0.165,0.792,3.0,0.0,0.0,0.0,17.0,7.0,5.0,12.0,600.0,1.7480000000000002,0.0,0.49100000000000005,1.292,0.42000000000000004,5997.098457421441,3.579024930747923,2.2941815071283096
5279,311,0.932,0.0,0.311,0.0,306.0,0.45,0.264,0.396,2.0,0.0,1.0,0.0,18.0,9.0,8.0,6.0,617.0,1.3820000000000001,0.0,0.901,0.896,0.42000000000000004,5997.08106121728,3.236570637119114,2.2130272142064373
5215,311,0.932,0.0,0.311,0.0,289.0,0.7000000000000001,0.132,0.396,2.0,0.0,1.0,0.0,17.0,14.0,4.0,6.0,600.0,1.6320000000000001,0.0,0.769,0.896,0.42000000000000004,5996.764317880321,3.4630249307479226,2.157176488946684
8439,311,0.932,0.0,0.0,0.622,357.0,0.4,0.198,0.396,2.0,0.0,0.0,1.0,21.0,8.0,6.0,6.0,668.0,1.332,0.0,0.524,1.518,0.42000000000000004,5995.700954901758,3.2572077562326864,2.246861679389313
2277,311,1.3980000000000001,0.0,0.0,0.0,306.0,0.30000000000000004,0.231,0.66,3.0,0.0,0.0,0.0,18.0,6.0,7.0,10.0,617.0,1.6980000000000002,0.0,0.557,1.1600000000000001,0.42000000000000004,5995.560026422401,3.5525706371191137,2.211092423698384
3001,311,0.932,0.0,0.311,0.0,85.0,0.5,0.627,0.462,2.0,0.0,1.0,0.0,5.0,10.0,19.0,7.0,396.0,1.432,0.0,1.264,0.962,0.42000000000000004,5995.290620159999,2.980476454293629,2.5225458227848105
4571,311,0.932,0.0,0.311,0.0,204.0,0.55,0.42900000000000005,0.33,2.0,0.0,1.0,0.0,12.0,11.0,13.0,5.0,515.0,1.4820000000000002,0.0,1.066,0.8300000000000001,0.42000000000000004,5994.9805944,3.1952963988919665,2.3332655909943716
13466,311,0.466,0.466,0.311,0.0,187.0,0.25,0.6930000000000001,0.33,1.0,1.0,1.0,0.0,11.0,5.0,21.0,5.0,498.0,0.716,0.466,1.33,0.8300000000000001,0.886,5994.881393760001,2.4057506925207757,2.593028571428572
2621,311,0.932,0.0,0.311,0.0,68.0,0.25,0.726,0.66,2.0,0.0,1.0,0.0,4.0,5.0,22.0,10.0,379.0,1.182,0.0,1.363,1.1600000000000001,0.42000000000000004,5994.5479488,2.7069307479224376,2.6293535436537048
2127,311,1.3980000000000001,0.0,0.0,0.0,272.0,0.45,0.29700000000000004,0.462,3.0,0.0,0.0,0.0,16.0,9.0,9.0,7.0,583.0,1.848,0.0,0.623,0.962,0.42000000000000004,5993.86365286752,3.655479224376731,2.1668636918138042
2378,311,1.3980000000000001,0.0,0.0,0.0,340.0,0.1,0.231,0.792,3.0,0.0,0.0,0.0,20.0,2.0,7.0,12.0,651.0,1.4980000000000002,0.0,0.557,1.292,0.42000000000000004,5993.766747250882,3.3996620498614964,2.211092423698384
2033,311,1.3980000000000001,0.0,0.0,0.0,255.0,0.5,0.33,0.396,3.0,0.0,0.0,0.0,15.0,10.0,10.0,6.0,566.0,1.8980000000000001,0.0,0.656,0.896,0.42000000000000004,5993.6408758835205,3.6819335180055406,2.155656585365854
2310,311,1.3980000000000001,0.0,0.0,0.0,323.0,0.1,0.165,0.99,3.0,0.0,0.0,0.0,19.0,2.0,5.0,15.0,634.0,1.4980000000000002,0.0,0.49100000000000005,1.49,0.42000000000000004,5993.603583536802,3.376116343490305,2.2941815071283096
5356,311,0.932,0.0,0.311,0.0,323.0,0.55,0.132,0.462,2.0,0.0,1.0,0.0,19.0,11.0,4.0,7.0,634.0,1.4820000000000002,0.0,0.769,0.962,0.42000000000000004,5993.4059096990395,3.3601163434903047,2.157176488946684
2278,311,1.3980000000000001,0.0,0.0,0.0,306.0,0.30000000000000004,0.264,0.5940000000000001,3.0,0.0,0.0,0.0,18.0,6.0,8.0,9.0,617.0,1.6980000000000002,0.0,0.5900000000000001,1.094,0.42000000000000004,5993.1561496592,3.5525706371191137,2.184935593220339
2335,311,1.3980000000000001,0.0,0.0,0.0,323.0,0.2,0.29700000000000004,0.5940000000000001,3.0,0.0,0.0,0.0,19.0,4.0,9.0,9.0,634.0,1.598,0.0,0.623,1.094,0.42000000000000004,5992.84065279824,3.4761163434903044,2.1668636918138042
5500,311,0.932,0.0,0.311,0.0,391.0,0.15000000000000002,0.198,0.5940000000000001,2.0,0.0,1.0,0.0,23.0,3.0,6.0,9.0,702.0,1.082,0.0,0.8350000000000001,1.094,0.42000000000000004,5991.882838783199,3.054299168975069,2.179379640718563
725,311,1.3980000000000001,0.0,0.0,0.0,119.0,0.2,0.8250000000000001,0.33,3.0,0.0,0.0,0.0,7.0,4.0,25.0,5.0,430.0,1.598,0.0,1.1510000000000002,0.8300000000000001,0.42000000000000004,5991.7375415999995,3.193567867036011,2.409815395308428
8476,311,0.932,0.0,0.0,0.622,374.0,0.35000000000000003,0.231,0.33,2.0,0.0,0.0,1.0,22.0,7.0,7.0,5.0,685.0,1.282,0.0,0.557,1.452,0.42000000000000004,5991.16480086752,3.2307534626038783,2.211092423698384
8493,311,0.932,0.0,0.0,0.622,391.0,0.2,0.231,0.462,2.0,0.0,0.0,1.0,23.0,4.0,7.0,7.0,702.0,1.1320000000000001,0.0,0.557,1.584,0.42000000000000004,5990.667065443839,3.104299168975069,2.211092423698384
5284,311,0.932,0.0,0.311,0.0,306.0,0.5,0.231,0.396,2.0,0.0,1.0,0.0,18.0,10.0,7.0,6.0,617.0,1.432,0.0,0.8680000000000001,0.896,0.42000000000000004,5990.09659259904,3.2865706371191137,2.1949360368663595
5399,311,0.932,0.0,0.311,0.0,340.0,0.35000000000000003,0.231,0.462,2.0,0.0,1.0,0.0,20.0,7.0,7.0,7.0,651.0,1.282,0.0,0.8680000000000001,0.962,0.42000000000000004,5989.524667082881,3.1836620498614963,2.1949360368663595
4865,311,0.932,0.0,0.311,0.0,238.0,0.5,0.396,0.33,2.0,0.0,1.0,0.0,14.0,10.0,12.0,5.0,549.0,1.432,0.0,1.0330000000000001,0.8300000000000001,0.42000000000000004,5989.5235344,3.192387811634349,2.305881200387222
3504,311,0.932,0.0,0.311,0.0,119.0,0.45,0.5940000000000001,0.462,2.0,0.0,1.0,0.0,7.0,9.0,18.0,7.0,430.0,1.3820000000000001,0.0,1.231,0.962,0.42000000000000004,5989.43993616,2.977567867036011,2.488504240454915
5021,311,0.932,0.0,0.311,0.0,255.0,0.8500000000000001,0.132,0.33,2.0,0.0,1.0,0.0,15.0,17.0,4.0,5.0,566.0,1.782,0.0,0.769,0.8300000000000001,0.42000000000000004,5989.413023013601,3.5659335180055405,2.157176488946684
2010,311,1.3980000000000001,0.0,0.0,0.0,255.0,0.35000000000000003,0.462,0.33,3.0,0.0,0.0,0.0,15.0,7.0,14.0,5.0,566.0,1.7480000000000002,0.0,0.788,0.8300000000000001,0.42000000000000004,5989.410369260801,3.5319335180055407,2.1622270050761423
2963,311,0.932,0.0,0.311,0.0,85.0,0.4,0.66,0.528,2.0,0.0,1.0,0.0,5.0,8.0,20.0,8.0,396.0,1.332,0.0,1.2970000000000002,1.028,0.42000000000000004,5989.048391039999,2.8804764542936283,2.557407617579029
8345,311,0.932,0.0,0.0,0.622,323.0,0.6000000000000001,0.165,0.33,2.0,0.0,0.0,1.0,19.0,12.0,5.0,5.0,634.0,1.532,0.0,0.49100000000000005,1.452,0.42000000000000004,5988.73175507776,3.410116343490305,2.2941815071283096
8401,311,0.932,0.0,0.0,0.622,340.0,0.55,0.198,0.264,2.0,0.0,0.0,1.0,20.0,11.0,6.0,4.0,651.0,1.4820000000000002,0.0,0.524,1.3860000000000001,0.42000000000000004,5988.523197019519,3.3836620498614955,2.246861679389313
3150,311,0.932,0.0,0.311,0.0,102.0,0.2,0.6930000000000001,0.66,2.0,0.0,1.0,0.0,6.0,4.0,21.0,10.0,413.0,1.1320000000000001,0.0,1.33,1.1600000000000001,0.42000000000000004,5988.1068288,2.7040221606648203,2.593028571428572
3035,311,0.932,0.0,0.311,0.0,85.0,0.6000000000000001,0.5940000000000001,0.396,2.0,0.0,1.0,0.0,5.0,12.0,18.0,6.0,396.0,1.532,0.0,1.231,0.896,0.42000000000000004,5987.999681280001,3.0804764542936294,2.488504240454915
2210,311,1.3980000000000001,0.0,0.0,0.0,289.0,0.4,0.231,0.5940000000000001,3.0,0.0,0.0,0.0,17.0,8.0,7.0,9.0,600.0,1.798,0.0,0.557,1.094,0.42000000000000004,5987.81200818416,3.6290249307479225,2.211092423698384
13807,311,0.466,0.466,0.311,0.0,221.0,0.2,0.66,0.33,1.0,1.0,1.0,0.0,13.0,4.0,20.0,5.0,532.0,0.666,0.466,1.2970000000000002,0.8300000000000001,0.886,5987.63349576,2.402842105263158,2.557407617579029
5111,311,0.932,0.0,0.311,0.0,272.0,0.55,0.29700000000000004,0.33,2.0,0.0,1.0,0.0,16.0,11.0,9.0,5.0,583.0,1.4820000000000002,0.0,0.9340000000000002,0.8300000000000001,0.42000000000000004,5986.939533249601,3.289479224376731,2.233384496788009
5105,311,0.932,0.0,0.311,0.0,272.0,0.5,0.33,0.33,2.0,0.0,1.0,0.0,16.0,10.0,10.0,5.0,583.0,1.432,0.0,0.9670000000000001,0.8300000000000001,0.42000000000000004,5986.9070700048005,3.239479224376731,2.2557758841778695
2381,311,1.3980000000000001,0.0,0.0,0.0,340.0,0.1,0.33,0.5940000000000001,3.0,0.0,0.0,0.0,20.0,2.0,10.0,9.0,651.0,1.4980000000000002,0.0,0.656,1.094,0.42000000000000004,5986.865517601282,3.3996620498614964,2.155656585365854
1085,311,1.3980000000000001,0.0,0.0,0.0,153.0,0.15000000000000002,0.792,0.33,3.0,0.0,0.0,0.0,9.0,3.0,24.0,5.0,464.0,1.548,0.0,1.118,0.8300000000000001,0.42000000000000004,5986.2804816,3.1906592797783935,2.3791453309481216
2266,311,1.3980000000000001,0.0,0.0,0.0,306.0,0.25,0.165,0.8580000000000001,3.0,0.0,0.0,0.0,18.0,5.0,5.0,13.0,617.0,1.6480000000000001,0.0,0.49100000000000005,1.358,0.42000000000000004,5985.35899527456,3.5025706371191134,2.2941815071283096
5466,311,0.932,0.0,0.311,0.0,374.0,0.15000000000000002,0.264,0.528,2.0,0.0,1.0,0.0,22.0,3.0,8.0,8.0,685.0,1.082,0.0,0.901,1.028,0.42000000000000004,5985.271336607039,3.0307534626038777,2.2130272142064373
2205,311,1.3980000000000001,0.0,0.0,0.0,289.0,0.35000000000000003,0.33,0.462,3.0,0.0,0.0,0.0,17.0,7.0,10.0,7.0,600.0,1.7480000000000002,0.0,0.656,0.962,0.42000000000000004,5984.989571005441,3.579024930747923,2.155656585365854
8464,311,0.932,0.0,0.0,0.622,374.0,0.25,0.198,0.528,2.0,0.0,0.0,1.0,22.0,5.0,6.0,8.0,685.0,1.182,0.0,0.524,1.65,0.42000000000000004,5984.944003728,3.130753462603878,2.246861679389313
8393,311,0.932,0.0,0.0,0.622,340.0,0.45,0.165,0.462,2.0,0.0,0.0,1.0,20.0,9.0,5.0,7.0,651.0,1.3820000000000001,0.0,0.49100000000000005,1.584,0.42000000000000004,5984.84927236992,3.283662049861496,2.2941815071283096
5116,311,0.932,0.0,0.311,0.0,272.0,0.6000000000000001,0.264,0.33,2.0,0.0,1.0,0.0,16.0,12.0,8.0,5.0,583.0,1.532,0.0,0.901,0.8300000000000001,0.42000000000000004,5984.163864134401,3.3394792243767317,2.2130272142064373
5098,311,0.932,0.0,0.311,0.0,272.0,0.45,0.363,0.33,2.0,0.0,1.0,0.0,16.0,9.0,11.0,5.0,583.0,1.3820000000000001,0.0,1.0,0.8300000000000001,0.42000000000000004,5984.0664744,3.1894792243767314,2.2800000000000002
3954,311,0.932,0.0,0.311,0.0,153.0,0.4,0.561,0.462,2.0,0.0,1.0,0.0,9.0,8.0,17.0,7.0,464.0,1.332,0.0,1.1980000000000002,0.962,0.42000000000000004,5983.589252159999,2.974659279778393,2.455350651085142
3468,311,0.932,0.0,0.311,0.0,119.0,0.35000000000000003,0.627,0.528,2.0,0.0,1.0,0.0,7.0,7.0,19.0,8.0,430.0,1.282,0.0,1.264,1.028,0.42000000000000004,5983.000895040001,2.8775678670360114,2.5225458227848105
3536,311,0.932,0.0,0.311,0.0,119.0,0.55,0.561,0.396,2.0,0.0,1.0,0.0,7.0,11.0,17.0,6.0,430.0,1.4820000000000002,0.0,1.1980000000000002,0.896,0.42000000000000004,5982.345809279999,3.077567867036011,2.455350651085142
2209,311,1.3980000000000001,0.0,0.0,0.0,289.0,0.4,0.198,0.66,3.0,0.0,0.0,0.0,17.0,8.0,6.0,10.0,600.0,1.798,0.0,0.524,1.1600000000000001,0.42000000000000004,5982.1641047168,3.6290249307479225,2.246861679389313
2276,311,1.3980000000000001,0.0,0.0,0.0,306.0,0.30000000000000004,0.198,0.726,3.0,0.0,0.0,0.0,18.0,6.0,6.0,11.0,617.0,1.6980000000000002,0.0,0.524,1.226,0.42000000000000004,5982.09831654848,3.5525706371191137,2.246861679389313
8515,311,0.932,0.0,0.0,0.622,408.0,0.15000000000000002,0.264,0.396,2.0,0.0,0.0,1.0,24.0,3.0,8.0,6.0,719.0,1.082,0.0,0.5900000000000001,1.518,0.42000000000000004,5981.685172001599,3.07784487534626,2.184935593220339
3631,311,0.932,0.0,0.311,0.0,136.0,0.15000000000000002,0.66,0.66,2.0,0.0,1.0,0.0,8.0,3.0,20.0,10.0,447.0,1.082,0.0,1.2970000000000002,1.1600000000000001,0.42000000000000004,5981.6657088,2.701113573407202,2.557407617579029
1404,311,1.3980000000000001,0.0,0.0,0.0,187.0,0.1,0.759,0.33,3.0,0.0,0.0,0.0,11.0,2.0,23.0,5.0,498.0,1.4980000000000002,0.0,1.085,0.8300000000000001,0.42000000000000004,5980.823421600001,3.187750692520776,2.3496608294930876
8403,311,0.932,0.0,0.0,0.622,357.0,0.15000000000000002,0.165,0.792,2.0,0.0,0.0,1.0,21.0,3.0,5.0,12.0,668.0,1.082,0.0,0.49100000000000005,1.9140000000000001,0.42000000000000004,5980.53599641232,3.0072077562326864,2.2941815071283096
5288,311,0.932,0.0,0.311,0.0,306.0,0.55,0.198,0.396,2.0,0.0,1.0,0.0,18.0,11.0,6.0,6.0,617.0,1.4820000000000002,0.0,0.8350000000000001,0.896,0.42000000000000004,5980.080694348799,3.3365706371191135,2.179379640718563
2189,311,1.3980000000000001,0.0,0.0,0.0,289.0,0.25,0.42900000000000005,0.396,3.0,0.0,0.0,0.0,17.0,5.0,13.0,6.0,600.0,1.6480000000000001,0.0,0.7550000000000001,0.896,0.42000000000000004,5979.7284125696,3.479024930747922,2.154222516556292
5452,311,0.932,0.0,0.311,0.0,357.0,0.4,0.132,0.528,2.0,0.0,1.0,0.0,21.0,8.0,4.0,8.0,668.0,1.332,0.0,0.769,1.028,0.42000000000000004,5979.337798469759,3.2572077562326864,2.157176488946684
5120,311,0.932,0.0,0.311,0.0,272.0,0.65,0.231,0.33,2.0,0.0,1.0,0.0,16.0,13.0,7.0,5.0,583.0,1.582,0.0,0.8680000000000001,0.8300000000000001,0.42000000000000004,5978.5800626592,3.389479224376731,2.1949360368663595
2121,311,1.3980000000000001,0.0,0.0,0.0,272.0,0.4,0.363,0.396,3.0,0.0,0.0,0.0,16.0,8.0,11.0,6.0,583.0,1.798,0.0,0.6890000000000001,0.896,0.42000000000000004,5978.48220748288,3.6054792243767313,2.150327895500726
8412,311,0.932,0.0,0.0,0.622,357.0,0.2,0.165,0.726,2.0,0.0,0.0,1.0,21.0,4.0,5.0,11.0,668.0,1.1320000000000001,0.0,0.49100000000000005,1.8479999999999999,0.42000000000000004,5978.40024253824,3.057207756232687,2.2941815071283096
5404,311,0.932,0.0,0.311,0.0,340.0,0.4,0.198,0.462,2.0,0.0,1.0,0.0,20.0,8.0,6.0,7.0,651.0,1.332,0.0,0.8350000000000001,0.962,0.42000000000000004,5978.344388553599,3.2336620498614956,2.179379640718563
4344,311,0.932,0.0,0.311,0.0,187.0,0.35000000000000003,0.528,0.462,2.0,0.0,1.0,0.0,11.0,7.0,16.0,7.0,498.0,1.282,0.0,1.165,0.962,0.42000000000000004,5977.73856816,2.971750692520776,2.4231605150214595
2211,311,1.3980000000000001,0.0,0.0,0.0,289.0,0.4,0.264,0.528,3.0,0.0,0.0,0.0,17.0,8.0,8.0,8.0,600.0,1.798,0.0,0.5900000000000001,1.028,0.42000000000000004,5977.2528843104,3.6290249307479225,2.184935593220339
3920,311,0.932,0.0,0.311,0.0,153.0,0.30000000000000004,0.5940000000000001,0.528,2.0,0.0,1.0,0.0,9.0,6.0,18.0,8.0,464.0,1.2320000000000002,0.0,1.231,1.028,0.42000000000000004,5976.95339904,2.874659279778393,2.488504240454915
5473,311,0.932,0.0,0.311,0.0,374.0,0.2,0.231,0.528,2.0,0.0,1.0,0.0,22.0,4.0,7.0,8.0,685.0,1.1320000000000001,0.0,0.8680000000000001,1.028,0.42000000000000004,5976.864286110721,3.0807534626038784,2.1949360368663595
2131,311,1.3980000000000001,0.0,0.0,0.0,272.0,0.5,0.198,0.5940000000000001,3.0,0.0,0.0,0.0,16.0,10.0,6.0,9.0,583.0,1.8980000000000001,0.0,0.524,1.094,0.42000000000000004,5976.808228373121,3.705479224376732,2.246861679389313
3984,311,0.932,0.0,0.311,0.0,153.0,0.5,0.528,0.396,2.0,0.0,1.0,0.0,9.0,10.0,16.0,6.0,464.0,1.432,0.0,1.165,0.896,0.42000000000000004,5976.691937279999,3.0746592797783934,2.4231605150214595
2059,311,1.3980000000000001,0.0,0.0,0.0,272.0,0.1,0.5940000000000001,0.33,3.0,0.0,0.0,0.0,16.0,2.0,18.0,5.0,583.0,1.4980000000000002,0.0,0.9200000000000002,0.8300000000000001,0.42000000000000004,5976.680829472002,3.305479224376732,2.2244869565217393
2332,311,1.3980000000000001,0.0,0.0,0.0,323.0,0.2,0.198,0.792,3.0,0.0,0.0,0.0,19.0,4.0,6.0,12.0,634.0,1.598,0.0,0.524,1.292,0.42000000000000004,5976.61086386816,3.4761163434903044,2.246861679389313
1929,311,1.3980000000000001,0.0,0.0,0.0,238.0,0.55,0.363,0.33,3.0,0.0,0.0,0.0,14.0,11.0,11.0,5.0,549.0,1.9480000000000002,0.0,0.6890000000000001,0.8300000000000001,0.42000000000000004,5976.230123062401,3.708387811634349,2.150327895500726
8522,311,0.932,0.0,0.0,0.622,408.0,0.2,0.29700000000000004,0.264,2.0,0.0,0.0,1.0,24.0,4.0,9.0,4.0,719.0,1.1320000000000001,0.0,0.623,1.3860000000000001,0.42000000000000004,5975.78574626304,3.1278448753462604,2.1668636918138042
2318,311,1.3980000000000001,0.0,0.0,0.0,323.0,0.1,0.42900000000000005,0.462,3.0,0.0,0.0,0.0,19.0,2.0,13.0,7.0,634.0,1.4980000000000002,0.0,0.7550000000000001,0.962,0.42000000000000004,5975.327763671202,3.376116343490305,2.154222516556292
5506,311,0.932,0.0,0.311,0.0,391.0,0.2,0.165,0.5940000000000001,2.0,0.0,1.0,0.0,23.0,4.0,5.0,9.0,702.0,1.1320000000000001,0.0,0.802,1.094,0.42000000000000004,5975.07207221184,3.104299168975069,2.166670922693267
2279,311,1.3980000000000001,0.0,0.0,0.0,306.0,0.30000000000000004,0.29700000000000004,0.528,3.0,0.0,0.0,0.0,18.0,6.0,9.0,8.0,617.0,1.6980000000000002,0.0,0.623,1.028,0.42000000000000004,5974.88668625888,3.5525706371191137,2.1668636918138042
2132,311,1.3980000000000001,0.0,0.0,0.0,272.0,0.5,0.231,0.528,3.0,0.0,0.0,0.0,16.0,10.0,7.0,8.0,583.0,1.8980000000000001,0.0,0.557,1.028,0.42000000000000004,5974.300884729921,3.705479224376732,2.211092423698384
2019,311,1.3980000000000001,0.0,0.0,0.0,255.0,0.4,0.42900000000000005,0.33,3.0,0.0,0.0,0.0,15.0,8.0,13.0,5.0,566.0,1.798,0.0,0.7550000000000001,0.8300000000000001,0.42000000000000004,5973.6143335080005,3.58193351800554,2.154222516556292
49,311,1.3980000000000001,0.0,0.0,0.0,68.0,0.15000000000000002,0.924,0.396,3.0,0.0,0.0,0.0,4.0,3.0,28.0,6.0,379.0,1.548,0.0,1.25,0.896,0.42000000000000004,5973.331921919999,3.0729307479224377,2.508
8420,311,0.932,0.0,0.0,0.622,357.0,0.25,0.165,0.66,2.0,0.0,0.0,1.0,21.0,5.0,5.0,10.0,668.0,1.182,0.0,0.49100000000000005,1.782,0.42000000000000004,5972.94209592016,3.107207756232687,2.2941815071283096
2072,311,1.3980000000000001,0.0,0.0,0.0,272.0,0.15000000000000002,0.561,0.33,3.0,0.0,0.0,0.0,16.0,3.0,17.0,5.0,583.0,1.548,0.0,0.8870000000000001,0.8300000000000001,0.42000000000000004,5972.860194739201,3.3554792243767313,2.2050607440811727
4673,311,0.932,0.0,0.311,0.0,221.0,0.30000000000000004,0.495,0.462,2.0,0.0,1.0,0.0,13.0,6.0,15.0,7.0,532.0,1.2320000000000002,0.0,1.1320000000000001,0.962,0.42000000000000004,5971.887884159999,2.9688421052631577,2.392018091872792
8505,311,0.932,0.0,0.0,0.622,391.0,0.30000000000000004,0.264,0.264,2.0,0.0,0.0,1.0,23.0,6.0,8.0,4.0,702.0,1.2320000000000002,0.0,0.5900000000000001,1.3860000000000001,0.42000000000000004,5971.5952405632,3.2042991689750693,2.184935593220339
2272,311,1.3980000000000001,0.0,0.0,0.0,306.0,0.25,0.363,0.462,3.0,0.0,0.0,0.0,18.0,5.0,11.0,7.0,617.0,1.6480000000000001,0.0,0.6890000000000001,0.962,0.42000000000000004,5971.13873221536,3.5025706371191134,2.150327895500726
4372,311,0.932,0.0,0.311,0.0,187.0,0.45,0.495,0.396,2.0,0.0,1.0,0.0,11.0,9.0,15.0,6.0,498.0,1.3820000000000001,0.0,1.1320000000000001,0.896,0.42000000000000004,5971.0380652799995,3.0717506925207756,2.392018091872792
4312,311,0.932,0.0,0.311,0.0,187.0,0.25,0.561,0.528,2.0,0.0,1.0,0.0,11.0,5.0,17.0,8.0,498.0,1.182,0.0,1.1980000000000002,1.028,0.42000000000000004,5970.905903039999,2.8717506925207754,2.455350651085142
8443,311,0.932,0.0,0.0,0.622,357.0,0.45,0.198,0.33,2.0,0.0,0.0,1.0,21.0,9.0,6.0,5.0,668.0,1.3820000000000001,0.0,0.524,1.452,0.42000000000000004,5970.47505486464,3.307207756232687,2.246861679389313
